"","spec","pi_param","kappa","de_rd","de_rd_var","var_to_use","std_err","ci_low","ci_high","setup","augmented","iter","m_e","kappa_","true_de"
"1","hetero","250",1.5,2.14885262760883,0.0753877663456284,0.0753877663456284,0.27456832728053,1.61070859484359,2.68699666037408,"homo",FALSE,1,250,1.5,2
"2","homo","250",1.5,2.12865389553321,0.0688219453957258,0.0688219453957258,0.262339370655123,1.61447817732227,2.64282961374415,"homo",FALSE,1,250,1.5,2
"3","hetero","250",1.5,2.09791215165035,0.024820176521136,0.024820176521136,0.157544204974781,1.78913118392678,2.40669311937392,"homo",TRUE,1,250,1.5,2
"4","homo","250",1.5,2.07819224860771,0.0233251504895523,0.0233251504895523,0.152725736172894,1.77885530619647,2.37752919101895,"homo",TRUE,1,250,1.5,2
"5","Naive","0",1,2.88924587475239,0.0391848514505357,0.0391848514505357,0.197951639171126,2.50126779129631,3.27722395820846,"homo",FALSE,1,250,1.5,2
"6","Naive","0",1,2.82075371380567,0.0284412982207063,0.0284412982207063,0.168645480878399,2.49021464512857,3.15129278248277,"homo",TRUE,1,250,1.5,2
"7","hetero","250",1.5,1.9138374073936,0.0769965022694894,0.0769965022694894,0.277482435965755,1.36998182655828,2.45769298822892,"homo",FALSE,2,250,1.5,2
"8","homo","250",1.5,1.8958477656045,0.071295408351109,0.071295408351109,0.267012000387827,1.37251386140436,2.41918166980464,"homo",FALSE,2,250,1.5,2
"9","hetero","250",1.5,2.18619460042369,0.0212189077982488,0.0212189077982488,0.145667112960506,1.90069230528918,2.47169689555821,"homo",TRUE,2,250,1.5,2
"10","homo","250",1.5,2.16564486219047,0.019882116691085,0.019882116691085,0.14100395984186,1.88928217922289,2.44200754515805,"homo",TRUE,2,250,1.5,2
"11","Naive","0",1,2.57325549607925,0.0409456025467383,0.0409456025467383,0.202350197792684,2.17665639614103,2.96985459601747,"homo",FALSE,2,250,1.5,2
"12","Naive","0",1,2.93945412985758,0.0242512965156845,0.0242512965156845,0.155728277829316,2.63423231393768,3.24467594577749,"homo",TRUE,2,250,1.5,2
"13","hetero","250",1.5,2.24320577196133,0.0779081111634464,0.0779081111634464,0.279120244990302,1.69614014442434,2.79027139949832,"homo",FALSE,3,250,1.5,2
"14","homo","250",1.5,2.22212014152014,0.0730434985381565,0.0730434985381565,0.270265607390501,1.69240928477492,2.75183099826536,"homo",FALSE,3,250,1.5,2
"15","hetero","250",1.5,2.12118783664321,0.0226536835601846,0.0226536835601846,0.150511406744421,1.82619090016169,2.41618477312474,"homo",TRUE,3,250,1.5,2
"16","homo","250",1.5,2.10124914738926,0.0216694439135042,0.0216694439135042,0.147205447974945,1.81273177103029,2.38976652374824,"homo",TRUE,3,250,1.5,2
"17","Naive","0",1,3.01610866170568,0.0432163710773172,0.0432163710773172,0.207885475869088,2.6086606160933,3.42355670731807,"homo",FALSE,3,250,1.5,2
"18","Naive","0",1,2.85204910185771,0.0267439777666002,0.0267439777666002,0.163535860796952,2.53152470451493,3.17257349920049,"homo",TRUE,3,250,1.5,2
"19","hetero","250",1.5,1.97004733251322,0.0782396289161258,0.0782396289161258,0.279713476464982,1.42181899265137,2.51827567237508,"homo",FALSE,4,250,1.5,2
"20","homo","250",1.5,1.95152933005253,0.073212033393556,0.073212033393556,0.270577222606701,1.42120771870652,2.48185094139854,"homo",FALSE,4,250,1.5,2
"21","hetero","250",1.5,2.03685902778822,0.0227501247803836,0.0227501247803836,0.15083144493236,1.74123482798466,2.33248322759178,"homo",TRUE,4,250,1.5,2
"22","homo","250",1.5,2.01771301039759,0.0218292081359944,0.0218292081359944,0.147747108722961,1.72813399848066,2.30729202231451,"homo",TRUE,4,250,1.5,2
"23","Naive","0",1,2.64883270979107,0.0427733974779705,0.0427733974779705,0.206817304590236,2.24347824141456,3.05418717816759,"homo",FALSE,4,250,1.5,2
"24","Naive","0",1,2.73866456353402,0.0268242006401071,0.0268242006401071,0.163780953227496,2.41765979385449,3.05966933321355,"homo",TRUE,4,250,1.5,2
"25","hetero","250",1.5,1.89260081701337,0.0803979570152007,0.0803979570152007,0.283545335026342,1.3368621723774,2.44833946164935,"homo",FALSE,5,250,1.5,2
"26","homo","250",1.5,1.87481079440419,0.0736980223695416,0.0736980223695416,0.271473796837819,1.34273192985572,2.40688965895266,"homo",FALSE,5,250,1.5,2
"27","hetero","250",1.5,1.97277737960058,0.0231261184340371,0.0231261184340371,0.152072740601454,1.67472028499143,2.27083447420973,"homo",TRUE,5,250,1.5,2
"28","homo","250",1.5,1.95423371531042,0.0217014368130238,0.0217014368130238,0.147314075407015,1.66550343309685,2.24296399752399,"homo",TRUE,5,250,1.5,2
"29","Naive","0",1,2.54470177845267,0.0435436687085711,0.0435436687085711,0.208671197601804,2.13571374654229,2.95368981036304,"homo",FALSE,5,250,1.5,2
"30","Naive","0",1,2.65250340231958,0.0266812228677662,0.0266812228677662,0.163343879186721,2.33235528201854,2.97265152262061,"homo",TRUE,5,250,1.5,2
"31","hetero","250",1.5,2.20407734895789,0.0843967183549986,0.0843967183549986,0.290511132927808,1.63468599131146,2.77346870660433,"homo",FALSE,6,250,1.5,2
"32","homo","250",1.5,2.18335951690485,0.0783674612128043,0.0783674612128043,0.279941888992706,1.63468349671503,2.73203553709466,"homo",FALSE,6,250,1.5,2
