"","spec","pi_param","kappa","de_rd","de_rd_var","var_to_use","std_err","ci_low","ci_high","setup","bootstrap","augmented","iter","m_e","kappa_","true_de"
"33","Naive",0,0,0.69,0.00635125628140704,0.00635125628140704,0.0796947694733289,0.533801122076053,0.846198877923947,"homo",FALSE,FALSE,3,150,2,0.355
"34","Naive",0,0,0.599129036408978,0.00341108615854457,0.00341108615854457,0.0584045046083312,0.484658310841745,0.713599761976211,"homo",FALSE,TRUE,3,150,2,0.355
"35","Naive",0,0,0.69,0.00635125628140704,0.00610519460292058,0.0781357447198181,0.536856754443941,0.843143245556059,"homo",TRUE,FALSE,3,150,2,0.355
"36","Naive",0,0,0.596431796075123,0.00341099635230372,0.0031747568299286,0.0563449805211485,0.485997663544062,0.706865928606185,"homo",TRUE,TRUE,3,150,2,0.355
"37","hetero",150,2,0.42959158566066,0.00291356800482908,0.00291356800482908,0.0539774768290357,0.323797675099404,0.535385496221915,"homo",FALSE,FALSE,4,150,2,0.355
"38","homo",150,2,0.41876533011994,0.00281924161826454,0.00281924161826454,0.0530965311321233,0.314698041396969,0.522832618842912,"homo",FALSE,FALSE,4,150,2,0.355
"39","hetero",150,2,0.45086216196853,0.00118634310024846,0.00118634310024846,0.0344433317239848,0.383354472281954,0.518369851655106,"homo",FALSE,TRUE,4,150,2,0.355
"40","homo",150,2,0.453805215042166,0.00116278481963133,0.00116278481963133,0.0340996307843843,0.386971166818659,0.520639263265672,"homo",FALSE,TRUE,4,150,2,0.355
"41","hetero",150,2,0.42959158566066,0.00291356800482908,0.00287471305285495,0.0536163506111238,0.324505469480385,0.534677701840934,"homo",TRUE,FALSE,4,150,2,0.355
"42","homo",150,2,0.41876533011994,0.00281924161826454,0.0028586095770583,0.053465966530666,0.313973961321211,0.52355669891867,"homo",TRUE,FALSE,4,150,2,0.355
"43","hetero",150,2,0.456538896716874,0.00131067039538816,0.00119281330989743,0.0345371294391619,0.388847366886719,0.52423042654703,"homo",TRUE,TRUE,4,150,2,0.355
"44","homo",150,2,0.437419464459753,0.00116757100144431,0.001107276467555,0.0332757639665116,0.372200165527335,0.502638763392172,"homo",TRUE,TRUE,4,150,2,0.355
"45","Naive",0,0,0.64,0.00658492462311558,0.00658492462311558,0.0811475484726161,0.480953727559954,0.799046272440046,"homo",FALSE,FALSE,4,150,2,0.355
"46","Naive",0,0,0.672082498183723,0.00274134789826344,0.00274134789826344,0.0523578828665124,0.569462933458592,0.774702062908854,"homo",FALSE,TRUE,4,150,2,0.355
"47","Naive",0,0,0.64,0.00658492462311558,0.00652634116823365,0.0807857733034329,0.481662793862054,0.798337206137946,"homo",TRUE,FALSE,4,150,2,0.355
"48","Naive",0,0,0.686074694941214,0.00271064032620978,0.002873300009382,0.0536031716354732,0.581014409078567,0.79113498080386,"homo",TRUE,TRUE,4,150,2,0.355
"49","hetero",150,2,0.41337016025377,0.00290188074646236,0.00290188074646236,0.053869107533561,0.307788649608675,0.518951670898865,"homo",FALSE,FALSE,5,150,2,0.355
"50","homo",150,2,0.405678913553692,0.00278740036677621,0.00278740036677621,0.0527958366424495,0.302200975200831,0.509156851906553,"homo",FALSE,FALSE,5,150,2,0.355
"51","hetero",150,2,0.415323081057764,0.00137949887833731,0.00137949887833731,0.0371416057587352,0.342526871442658,0.488119290672871,"homo",FALSE,TRUE,5,150,2,0.355
"52","homo",150,2,0.401617216533822,0.0013179124929002,0.0013179124929002,0.0363030645111428,0.330464517563548,0.472769915504096,"homo",FALSE,TRUE,5,150,2,0.355
"53","hetero",150,2,0.41337016025377,0.00290188074646236,0.00286681695298771,0.0535426647916193,0.308428465625896,0.518311854881645,"homo",TRUE,FALSE,5,150,2,0.355
"54","homo",150,2,0.405678913553692,0.00278740036677621,0.00272311801837668,0.0521835033164379,0.303401126466348,0.507956700641037,"homo",TRUE,FALSE,5,150,2,0.355
"55","hetero",150,2,0.412550576056096,0.0014643743190441,0.00138895050855259,0.0372686263303678,0.339505410695294,0.485595741416898,"homo",TRUE,TRUE,5,150,2,0.355
"56","homo",150,2,0.394109097278877,0.00147122129860255,0.00131112711218993,0.0362094892561319,0.323139802438268,0.465078392119485,"homo",TRUE,TRUE,5,150,2,0.355
"57","Naive",0,0,0.62,0.0065105527638191,0.0065105527638191,0.0806879964047881,0.461854433061918,0.778145566938082,"homo",FALSE,FALSE,5,150,2,0.355
"58","Naive",0,0,0.613865708175357,0.00303705421946912,0.00303705421946912,0.0551094748611264,0.505853122240634,0.72187829411008,"homo",FALSE,TRUE,5,150,2,0.355
"59","Naive",0,0,0.62,0.0065105527638191,0.00632367529105821,0.0795215397930536,0.464140646010446,0.775859353989554,"homo",TRUE,FALSE,5,150,2,0.355
"60","Naive",0,0,0.618008215436712,0.00341466673798096,0.00316398873571283,0.0562493443136259,0.507761526428013,0.728254904445412,"homo",TRUE,TRUE,5,150,2,0.355
"61","hetero",150,2,0.414777940531159,0.00254806710847347,0.00254806710847347,0.0504783825857512,0.315842128665252,0.513713752397065,"homo",FALSE,FALSE,6,150,2,0.355
"62","homo",150,2,0.412222121836816,0.00245930639029167,0.00245930639029167,0.0495913943168738,0.315024775032619,0.509419468641013,"homo",FALSE,FALSE,6,150,2,0.355
"63","hetero",150,2,0.372102305768906,0.00127645287360953,0.00127645287360953,0.0357274806501876,0.302077730436187,0.442126881101626,"homo",FALSE,TRUE,6,150,2,0.355
"64","homo",150,2,0.370720496474247,0.00131503971962114,0.00131503971962114,0.0362634763863193,0.299645388802843,0.441795604145652,"homo",FALSE,TRUE,6,150,2,0.355
"65","hetero",150,2,0.414777940531159,0.00254806710847347,0.00254591615934859,0.0504570724413198,0.315883895780843,0.513671985281474,"homo",TRUE,FALSE,6,150,2,0.355
"66","homo",150,2,0.412222121836816,0.00245930639029167,0.00237447423518411,0.0487285771922812,0.316715865522065,0.507728378151567,"homo",TRUE,FALSE,6,150,2,0.355
"67","hetero",150,2,0.371827460199128,0.00136640152285992,0.00126210334816855,0.035526093905305,0.302197595633342,0.441457324764914,"homo",TRUE,TRUE,6,150,2,0.355
"68","homo",150,2,0.372398308084392,0.00127100735447944,0.00126676840051369,0.035591690048573,0.302639877440277,0.442156738728508,"homo",TRUE,TRUE,6,150,2,0.355
"69","Naive",0,0,0.63,0.00574422110552764,0.00574422110552764,0.0757906399598766,0.4814530753134,0.7785469246866,"homo",FALSE,FALSE,6,150,2,0.355
"70","Naive",0,0,0.566509344072583,0.00304688483471677,0.00304688483471677,0.0551985944994687,0.458322086856394,0.674696601288772,"homo",FALSE,TRUE,6,150,2,0.355
"71","Naive",0,0,0.63,0.00574422110552764,0.00550715582716543,0.074210213765798,0.484550653734017,0.775449346265983,"homo",TRUE,FALSE,6,150,2,0.355
"72","Naive",0,0,0.57452553528543,0.00310793622219687,0.00308147899400613,0.0555110709138829,0.465725835550971,0.68332523501989,"homo",TRUE,TRUE,6,150,2,0.355
"73","hetero",150,2,0.377482448858049,0.00248296878355785,0.00248296878355785,0.0498293967809952,0.279818625795943,0.475146271920156,"homo",FALSE,FALSE,7,150,2,0.355
"74","homo",150,2,0.372962872138072,0.00235603746654571,0.00235603746654571,0.0485390303420424,0.277828120823172,0.468097623452972,"homo",FALSE,FALSE,7,150,2,0.355
"75","hetero",150,2,0.414561423678353,0.00122880005841399,0.00122880005841399,0.035054244513525,0.345856366926584,0.483266480430123,"homo",FALSE,TRUE,7,150,2,0.355
"76","homo",150,2,0.391931184762292,0.00115795416336387,0.00115795416336387,0.0340287255618525,0.325236108221263,0.45862626130332,"homo",FALSE,TRUE,7,150,2,0.355
"77","hetero",150,2,0.377482448858049,0.00248296878355785,0.00243824915459023,0.0493786305459176,0.280702111382142,0.474262786333957,"homo",TRUE,FALSE,7,150,2,0.355
"78","homo",150,2,0.372962872138072,0.00235603746654571,0.00237469362156696,0.0487308282462648,0.277452203838586,0.468473540437558,"homo",TRUE,FALSE,7,150,2,0.355
"79","hetero",150,2,0.402367364528828,0.00148749379108904,0.00130799071168663,0.0361661542285965,0.331483004781457,0.473251724276198,"homo",TRUE,TRUE,7,150,2,0.355
"80","homo",150,2,0.403778576243651,0.00120253633040901,0.00127551355109482,0.0357143325724396,0.333779770669783,0.473777381817518,"homo",TRUE,TRUE,7,150,2,0.355
"81","Naive",0,0,0.57,0.00550301507537689,0.00550301507537689,0.0741823097198846,0.424605344659031,0.715394655340969,"homo",FALSE,FALSE,7,150,2,0.355
"82","Naive",0,0,0.611292859813544,0.00274400304722922,0.00274400304722922,0.0523832325007652,0.508623610718256,0.713962108908831,"homo",FALSE,TRUE,7,150,2,0.355
"83","Naive",0,0,0.57,0.00550301507537689,0.00548503230246049,0.0740610039255511,0.42484309964704,0.71515690035296,"homo",TRUE,FALSE,7,150,2,0.355
"84","Naive",0,0,0.605203479166784,0.00261373758313439,0.00304604925395074,0.0551910251213976,0.497031057658999,0.713375900674569,"homo",TRUE,TRUE,7,150,2,0.355
"85","hetero",150,2,0.509816957354339,0.0027174772602278,0.0027174772602278,0.0521294279675866,0.407645156003194,0.611988758705484,"homo",FALSE,FALSE,8,150,2,0.355
"86","homo",150,2,0.503827037800553,0.00255396957039212,0.00255396957039212,0.0505368140110962,0.404776702445406,0.602877373155701,"homo",FALSE,FALSE,8,150,2,0.355
"87","hetero",150,2,0.453846556368725,0.001188563785837,0.001188563785837,0.0344755534522217,0.386275713255284,0.521417399482165,"homo",FALSE,TRUE,8,150,2,0.355
"88","homo",150,2,0.44859331336246,0.00116686534478242,0.00116686534478242,0.0341594107792043,0.38164209850211,0.515544528222809,"homo",FALSE,TRUE,8,150,2,0.355
"89","hetero",150,2,0.509816957354339,0.0027174772602278,0.00273845310729954,0.0523302312941529,0.407251588715148,0.612382325993529,"homo",TRUE,FALSE,8,150,2,0.355
"90","homo",150,2,0.503827037800553,0.00255396957039212,0.0025518695110974,0.050516032218469,0.404817434010489,0.602836641590617,"homo",TRUE,FALSE,8,150,2,0.355
"91","hetero",150,2,0.45978631559928,0.00122186202022097,0.00116968400095057,0.0342006432827011,0.392754286517084,0.526818344681476,"homo",TRUE,TRUE,8,150,2,0.355
"92","homo",150,2,0.44849977547548,0.00123007327307243,0.00110462486535378,0.0332358972400894,0.38335861389103,0.513640937059929,"homo",TRUE,TRUE,8,150,2,0.355
"93","Naive",0,0,0.77,0.00596532663316583,0.00596532663316583,0.0772355270142299,0.618621148725139,0.921378851274861,"homo",FALSE,FALSE,8,150,2,0.355
"94","Naive",0,0,0.681476786258583,0.00259073930131735,0.00259073930131735,0.050899305509185,0.581715980622479,0.781237591894687,"homo",FALSE,TRUE,8,150,2,0.355
"95","Naive",0,0,0.77,0.00596532663316583,0.00573726856971394,0.0757447593547827,0.621542999646973,0.918457000353027,"homo",TRUE,FALSE,8,150,2,0.355
"96","Naive",0,0,0.683176113846148,0.00275520064278773,0.00255897519775832,0.0505863143326169,0.584028759643596,0.782323468048699,"homo",TRUE,TRUE,8,150,2,0.355
"97","hetero",150,2,0.359921163985056,0.0030238328544898,0.0030238328544898,0.0549893885626109,0.25214394287046,0.467698385099653,"homo",FALSE,FALSE,9,150,2,0.355
"98","homo",150,2,0.3533332472887,0.00290099618289676,0.00290099618289676,0.0538608966031643,0.247767829771462,0.458898664805938,"homo",FALSE,FALSE,9,150,2,0.355
"99","hetero",150,2,0.371787543454164,0.00142936980399869,0.00142936980399869,0.0378070073398926,0.297687170704733,0.445887916203594,"homo",FALSE,TRUE,9,150,2,0.355
"100","homo",150,2,0.357151426598578,0.00139860762929458,0.00139860762929458,0.0373979629030056,0.283852766213522,0.430450086983634,"homo",FALSE,TRUE,9,150,2,0.355
"101","hetero",150,2,0.359921163985056,0.0030238328544898,0.00298445403155182,0.0546301567959659,0.252848024195187,0.466994303774926,"homo",TRUE,FALSE,9,150,2,0.355
"102","homo",150,2,0.3533332472887,0.00290099618289676,0.00298004818237303,0.0545898175704319,0.246339170928042,0.460327323649358,"homo",TRUE,FALSE,9,150,2,0.355
"103","hetero",150,2,0.370526624274121,0.00151879225592051,0.00162251176612116,0.0402804141751443,0.291578463208482,0.449474785339761,"homo",TRUE,TRUE,9,150,2,0.355
"104","homo",150,2,0.365471376250614,0.00138017328069061,0.00151498825584773,0.038922850047854,0.289183991981167,0.441758760520061,"homo",TRUE,TRUE,9,150,2,0.355
"105","Naive",0,0,0.54,0.00677587939698493,0.00677587939698493,0.0823157299486855,0.378664133939451,0.701335866060549,"homo",FALSE,FALSE,9,150,2,0.355
"106","Naive",0,0,0.531288502430799,0.00352727822259699,0.00352727822259699,0.0593908934315438,0.414884490295316,0.647692514566281,"homo",FALSE,TRUE,9,150,2,0.355
"107","Naive",0,0,0.54,0.00677587939698493,0.0066959001040208,0.0818284797855906,0.379619126710579,0.700380873289421,"homo",TRUE,FALSE,9,150,2,0.355
"108","Naive",0,0,0.558040345748402,0.00316967573749162,0.00361043943039515,0.0600869322764538,0.440272122545055,0.675808568951749,"homo",TRUE,TRUE,9,150,2,0.355
"109","hetero",150,2,0.44800332472214,0.00251273231867157,0.00251273231867157,0.0501271614862798,0.349755893561808,0.546250755882472,"homo",FALSE,FALSE,10,150,2,0.355
"110","homo",150,2,0.438394954969313,0.00234743172290022,0.00234743172290022,0.048450301576979,0.34343410883833,0.533355801100296,"homo",FALSE,FALSE,10,150,2,0.355
"111","hetero",150,2,0.41793435491393,0.00119685225903303,0.00119685225903303,0.0345955525903697,0.350128317811544,0.485740392016316,"homo",FALSE,TRUE,10,150,2,0.355
"112","homo",150,2,0.411779604886769,0.00116464558350016,0.00116464558350016,0.0341269041007262,0.344892101945493,0.478667107828044,"homo",FALSE,TRUE,10,150,2,0.355
"113","hetero",150,2,0.44800332472214,0.00251273231867157,0.00247440596128352,0.0497434011833079,0.350508049934329,0.54549859950995,"homo",TRUE,FALSE,10,150,2,0.355
"114","homo",150,2,0.438394954969313,0.00234743172290022,0.00236215395120804,0.0486019953418379,0.343136794522527,0.533653115416098,"homo",TRUE,FALSE,10,150,2,0.355
"115","hetero",150,2,0.420058103786662,0.00123971493950007,0.00123772619876926,0.0351813331010816,0.351103957980435,0.489012249592888,"homo",TRUE,TRUE,10,150,2,0.355
"116","homo",150,2,0.415632442682111,0.00119742160897089,0.0011582183146542,0.0340326066391365,0.348929759369384,0.482335125994837,"homo",TRUE,TRUE,10,150,2,0.355
"117","Naive",0,0,0.67,0.00548291457286432,0.00548291457286432,0.0740467053478028,0.524871124344457,0.815128875655543,"homo",FALSE,FALSE,10,150,2,0.355
"118","Naive",0,0,0.638860065852149,0.00289281084704426,0.00289281084704426,0.0537848570421477,0.533443683135904,0.744276448568394,"homo",FALSE,TRUE,10,150,2,0.355
"119","Naive",0,0,0.67,0.00548291457286432,0.00566403320664133,0.075259771502718,0.522493558369959,0.817506441630041,"homo",TRUE,FALSE,10,150,2,0.355
"120","Naive",0,0,0.641988068123478,0.00290892898668218,0.00275213972917721,0.0524608399587465,0.539166711205616,0.744809425041341,"homo",TRUE,TRUE,10,150,2,0.355
"121","hetero",150,2,0.319997696809364,0.00344733304106121,0.00344733304106121,0.0587139935710492,0.204920384021592,0.435075009597137,"homo",FALSE,FALSE,11,150,2,0.355
"122","homo",150,2,0.307530789306831,0.00326824629296831,0.00326824629296831,0.0571685778462986,0.195482435680712,0.419579142932951,"homo",FALSE,FALSE,11,150,2,0.355
"123","hetero",150,2,0.362838452274788,0.00153888783254325,0.00153888783254325,0.0392286608558493,0.285951689835587,0.439725214713989,"homo",FALSE,TRUE,11,150,2,0.355
"124","homo",150,2,0.335126355494163,0.00152905836203598,0.00152905836203598,0.0391031758561371,0.258485539134998,0.411767171853328,"homo",FALSE,TRUE,11,150,2,0.355
"125","hetero",150,2,0.319997696809364,0.00344733304106121,0.00343592844254466,0.0586167931786161,0.205110893290044,0.434884500328685,"homo",TRUE,FALSE,11,150,2,0.355
"126","homo",150,2,0.307530789306831,0.00326824629296831,0.00313272079515494,0.0559707137274034,0.197830206212119,0.417231372401543,"homo",TRUE,FALSE,11,150,2,0.355
"127","hetero",150,2,0.370745529659682,0.00167753188132374,0.00160065070611635,0.0400081329996334,0.292331029891712,0.449160029427652,"homo",TRUE,TRUE,11,150,2,0.355
"128","homo",150,2,0.34355599981614,0.00168174605227195,0.00151452730710297,0.0389169282845264,0.26728022198954,0.41983177764274,"homo",TRUE,TRUE,11,150,2,0.355
"129","Naive",0,0,0.47,0.00763366834170854,0.00763366834170854,0.0873708666645155,0.298756248039498,0.641243751960501,"homo",FALSE,FALSE,11,150,2,0.355
"130","Naive",0,0,0.540016043181517,0.00347342325911915,0.00347342325911915,0.0589357553537676,0.424504085286468,0.655528001076565,"homo",FALSE,TRUE,11,150,2,0.355
"131","Naive",0,0,0.47,0.00763366834170854,0.00753336457691538,0.0867949570938046,0.299885010056444,0.640114989943556,"homo",TRUE,FALSE,11,150,2,0.355
"132","Naive",0,0,0.547336949881455,0.00373040404581911,0.00356659878766682,0.0597210079257443,0.430285925226565,0.664387974536345,"homo",TRUE,TRUE,11,150,2,0.355
"133","hetero",150,2,0.344007102056596,0.00269418409517862,0.00269418409517862,0.051905530487402,0.242274131702842,0.445740072410349,"homo",FALSE,FALSE,12,150,2,0.355
"134","homo",150,2,0.340246830722452,0.00260237687839804,0.00260237687839804,0.0510134970218475,0.240262213834189,0.440231447610714,"homo",FALSE,FALSE,12,150,2,0.355
"135","hetero",150,2,0.360370279528304,0.00148536835398162,0.00148536835398162,0.0385404768260802,0.284832333002186,0.435908226054422,"homo",FALSE,TRUE,12,150,2,0.355
"136","homo",150,2,0.354048250637504,0.00148292888173502,0.00148292888173502,0.0385088156366179,0.27857235890244,0.429524142372567,"homo",FALSE,TRUE,12,150,2,0.355
"137","hetero",150,2,0.344007102056596,0.00269418409517862,0.00268615980189651,0.051828175753122,0.242425744196064,0.445588459917127,"homo",TRUE,FALSE,12,150,2,0.355
"138","homo",150,2,0.340246830722452,0.00260237687839804,0.00253988367659185,0.0503972586217926,0.241470018904187,0.439023642540716,"homo",TRUE,FALSE,12,150,2,0.355
"139","hetero",150,2,0.358575511267926,0.00148726895498769,0.0014812935262917,0.0384875762589917,0.283141247948064,0.434009774587789,"homo",TRUE,TRUE,12,150,2,0.355
"140","homo",150,2,0.347075119641486,0.00148798679776524,0.00143462271168137,0.0378764136591807,0.272838713005951,0.421311526277021,"homo",TRUE,TRUE,12,150,2,0.355
"141","Naive",0,0,0.52,0.006078391959799,0.006078391959799,0.077964042736373,0.367193284147567,0.672806715852433,"homo",FALSE,FALSE,12,150,2,0.355
"142","Naive",0,0,0.547899364890011,0.00352646959049656,0.00352646959049656,0.0593840853301334,0.431508696388097,0.664290033391926,"homo",FALSE,TRUE,12,150,2,0.355
"143","Naive",0,0,0.52,0.006078391959799,0.00588921950790158,0.0767412503670717,0.369589913151968,0.670410086848032,"homo",TRUE,FALSE,12,150,2,0.355
"144","Naive",0,0,0.533186108574043,0.00399636274315548,0.00332791128679743,0.0576880515080673,0.420119605279939,0.646252611868146,"homo",TRUE,TRUE,12,150,2,0.355
"145","hetero",150,2,0.317155688661295,0.00249066519014312,0.00249066519014312,0.0499065645996909,0.21934061945378,0.414970757868811,"homo",FALSE,FALSE,13,150,2,0.355
"146","homo",150,2,0.307530789306831,0.00240767192841869,0.00240767192841869,0.0490680336718183,0.211359210517869,0.403702368095794,"homo",FALSE,FALSE,13,150,2,0.355
"147","hetero",150,2,0.323660830607135,0.00150821886875803,0.00150821886875803,0.0388357936542828,0.247544073733712,0.399777587480559,"homo",FALSE,TRUE,13,150,2,0.355
"148","homo",150,2,0.313257579988008,0.0014244521669472,0.0014244521669472,0.037741915252769,0.239284785385018,0.387230374590998,"homo",FALSE,TRUE,13,150,2,0.355
"149","hetero",150,2,0.317155688661295,0.00249066519014312,0.00244352079751396,0.0494319815252631,0.22027078518733,0.41404059213526,"homo",TRUE,FALSE,13,150,2,0.355
"150","homo",150,2,0.307530789306831,0.00240767192841869,0.0023906777626227,0.0488945575971672,0.211699217376364,0.403362361237298,"homo",TRUE,FALSE,13,150,2,0.355
"151","hetero",150,2,0.323430233309448,0.00155706872454556,0.00148979028099751,0.0385978015047167,0.247779932477778,0.399080534141119,"homo",TRUE,TRUE,13,150,2,0.355
"152","homo",150,2,0.315024543362792,0.00138116626684829,0.00150058335915546,0.0387373638643037,0.239100705332734,0.390948381392851,"homo",TRUE,TRUE,13,150,2,0.355
"153","Naive",0,0,0.47,0.00562361809045226,0.00562361809045226,0.0749907867037829,0.32302075888826,0.61697924111174,"homo",FALSE,FALSE,13,150,2,0.355
"154","Naive",0,0,0.483432447554879,0.00365405255940649,0.00365405255940649,0.0604487597838573,0.364955055468405,0.601909839641352,"homo",FALSE,TRUE,13,150,2,0.355
"155","Naive",0,0,0.47,0.00562361809045226,0.0055560598679736,0.0745389822037677,0.323906279436343,0.616093720563657,"homo",TRUE,FALSE,13,150,2,0.355
"156","Naive",0,0,0.485663442907703,0.00400910911942964,0.0032316100273074,0.0568472517128788,0.374244876930378,0.597082008885029,"homo",TRUE,TRUE,13,150,2,0.355
"157","hetero",150,2,0.404022159283533,0.00292306780390979,0.00292306780390979,0.0540654030218012,0.298055916551159,0.509988402015906,"homo",FALSE,FALSE,14,150,2,0.355
"158","homo",150,2,0.399135705270568,0.00285689174671359,0.00285689174671359,0.0534498994078903,0.294375827453815,0.503895583087322,"homo",FALSE,FALSE,14,150,2,0.355
"159","hetero",150,2,0.412849933690323,0.00131919652210139,0.00131919652210139,0.0363207450653395,0.341662581470597,0.484037285910049,"homo",FALSE,TRUE,14,150,2,0.355
"160","homo",150,2,0.398849931033554,0.00125078261448744,0.00125078261448744,0.0353664051677216,0.329533050642169,0.46816681142494,"homo",FALSE,TRUE,14,150,2,0.355
"161","hetero",150,2,0.404022159283533,0.00292306780390979,0.00288172407371959,0.0536816921652028,0.298807976010569,0.509236342556496,"homo",TRUE,FALSE,14,150,2,0.355
"162","homo",150,2,0.399135705270568,0.00285689174671359,0.00291074761252487,0.0539513448629862,0.293393012421615,0.504878398119521,"homo",TRUE,FALSE,14,150,2,0.355
"163","hetero",150,2,0.421041455043918,0.00145417082375532,0.00141745107035945,0.0376490513872454,0.347250670272819,0.494832239815016,"homo",TRUE,TRUE,14,150,2,0.355
