"","spec","pi_param","ie_rd","ie_rd_var","var_to_use","std_err","ci_low","ci_high","setup","bootstrap","augmented","iter","m_a","true_ie"
"39","hetero",200,0.391266021284444,0.00332810694137137,0.00332810694137137,0.057689747281223,0.278196194336029,0.504335848232858,"homo",FALSE,TRUE,4,200,0.38
"40","homo",200,0.405036943992495,0.00321061551928109,0.00321061551928109,0.0566622936288418,0.293980889198532,0.516092998786459,"homo",FALSE,TRUE,4,200,0.38
"41","hetero",200,0.378171374326066,0.00636203232650736,0.00644777017419961,0.0802980085319656,0.220790169573124,0.535552579079009,"homo",TRUE,FALSE,4,200,0.38
"42","homo",200,0.378847035427989,0.00619894467511476,0.00619053730090672,0.0786799675959943,0.224637132635062,0.533056938220916,"homo",TRUE,FALSE,4,200,0.38
"43","hetero",200,0.393156383100282,0.00327373823496471,0.00328917173540943,0.0573513010786105,0.280749898519692,0.505562867680871,"homo",TRUE,TRUE,4,200,0.38
"44","homo",200,0.403228680359107,0.00326641296691756,0.00338769331285237,0.0582038943100234,0.289151143751485,0.517306216966728,"homo",TRUE,TRUE,4,200,0.38
"45","Naive",0,0.295,0.00375866834170854,0.00375866834170854,0.0613079794293414,0.174838568353568,0.415161431646431,"homo",FALSE,FALSE,4,200,0.38
"46","Naive",0,0.315008468699904,0.00207949395890185,0.00207949395890185,0.0456014688239518,0.225631232162832,0.404385705236976,"homo",FALSE,TRUE,4,200,0.38
"47","Naive",0,0.295,0.00375866834170854,0.00367759595819164,0.0606431855874313,0.176141540340856,0.413858459659144,"homo",TRUE,FALSE,4,200,0.38
"48","Naive",0,0.311596402416577,0.00194043318300056,0.00205350130256708,0.0453155746136699,0.222779508235047,0.400413296598108,"homo",TRUE,TRUE,4,200,0.38
"49","hetero",200,0.38737144919305,0.00601872468062511,0.00601872468062511,0.0775804400646523,0.235316580761564,0.539426317624537,"homo",FALSE,FALSE,5,200,0.38
"50","homo",200,0.398110444009073,0.00599941983397249,0.00599941983397249,0.0774559218780107,0.246299626738824,0.549921261279322,"homo",FALSE,FALSE,5,200,0.38
"51","hetero",200,0.376598556211547,0.00310155727407067,0.00310155727407067,0.0556916266064358,0.26744497382248,0.485752138600614,"homo",FALSE,TRUE,5,200,0.38
"52","homo",200,0.371117584073145,0.0030967191470699,0.0030967191470699,0.055648172899655,0.262049169384363,0.480185998761926,"homo",FALSE,TRUE,5,200,0.38
"53","hetero",200,0.38737144919305,0.00601872468062511,0.00596214803046706,0.0772149469368921,0.23603293412857,0.53870996425753,"homo",TRUE,FALSE,5,200,0.38
"54","homo",200,0.398110444009073,0.00599941983397249,0.00583776481669778,0.0764052669434364,0.248358872570769,0.547862015447377,"homo",TRUE,FALSE,5,200,0.38
"55","hetero",200,0.376142442746332,0.00325028190125044,0.00311028276390865,0.0557699091258776,0.26683542943854,0.485449456054124,"homo",TRUE,TRUE,5,200,0.38
"56","homo",200,0.379643336543881,0.00311428907811193,0.00315051618381504,0.0561294591441521,0.269631618149631,0.489655054938132,"homo",TRUE,TRUE,5,200,0.38
"57","Naive",0,0.31,0.00363768844221106,0.00363768844221106,0.060313252625033,0.191788197064469,0.428211802935531,"homo",FALSE,FALSE,5,200,0.38
"58","Naive",0,0.292169004868332,0.00185542712192012,0.00185542712192012,0.0430746691446391,0.207744204698861,0.376593805037803,"homo",FALSE,TRUE,5,200,0.38
"59","Naive",0,0.31,0.00363768844221106,0.00348591158131626,0.0590416088984393,0.194280572969759,0.425719427030241,"homo",TRUE,FALSE,5,200,0.38
"60","Naive",0,0.287275836389948,0.00192592425813834,0.00183166683194555,0.0427979769608979,0.203393342935413,0.371158329844483,"homo",TRUE,TRUE,5,200,0.38
"61","hetero",200,0.38313733879651,0.00554624308651229,0.00554624308651229,0.0744731031078489,0.237172738888188,0.529101938704832,"homo",FALSE,FALSE,6,200,0.38
"62","homo",200,0.385268171621684,0.0054698398817818,0.0054698398817818,0.0739583658674379,0.240312438166069,0.530223905077298,"homo",FALSE,FALSE,6,200,0.38
"63","hetero",200,0.341286728616037,0.00297892036287641,0.00297892036287641,0.0545794866490737,0.234312900489168,0.448260556742906,"homo",FALSE,TRUE,6,200,0.38
"64","homo",200,0.342561960053506,0.00290602692614109,0.00290602692614109,0.0539075776319164,0.236905049401153,0.448218870705859,"homo",FALSE,TRUE,6,200,0.38
"65","hetero",200,0.38313733879651,0.00554624308651229,0.00561191039120068,0.0749126851154107,0.236311173985115,0.529963503607905,"homo",TRUE,FALSE,6,200,0.38
"66","homo",200,0.385268171621684,0.0054698398817818,0.00548288572169751,0.0740465105301898,0.240139677801646,0.530396665441722,"homo",TRUE,FALSE,6,200,0.38
"67","hetero",200,0.346334060135551,0.00298439152218683,0.00286479900629267,0.0535238171872361,0.241429306133462,0.45123881413764,"homo",TRUE,TRUE,6,200,0.38
"68","homo",200,0.337390887273688,0.00283035980105918,0.00285686068659105,0.0534496088534897,0.232631578933095,0.442150195614281,"homo",TRUE,TRUE,6,200,0.38
"69","Naive",0,0.3,0.00331658291457286,0.00331658291457286,0.0575897813381234,0.187126102699741,0.412873897300259,"homo",FALSE,FALSE,6,200,0.38
"70","Naive",0,0.267124237934682,0.00173369935005055,0.00173369935005055,0.0416377154758826,0.185515815203426,0.348732660665938,"homo",FALSE,TRUE,6,200,0.38
"71","Naive",0,0.3,0.00331658291457286,0.00330223200540108,0.0574650502949495,0.187370571052116,0.412629428947884,"homo",TRUE,FALSE,6,200,0.38
"72","Naive",0,0.262631103675223,0.00189967283875209,0.00170147259449403,0.041248910221896,0.18178472523878,0.343477482111665,"homo",TRUE,TRUE,6,200,0.38
"73","hetero",200,0.325655360387984,0.00613296281675573,0.00613296281675573,0.0783132352591548,0.172164239767229,0.47914648100874,"homo",FALSE,FALSE,7,200,0.38
"74","homo",200,0.327477945878431,0.00596689086194826,0.00596689086194826,0.0772456527058207,0.176079248612734,0.478876643144129,"homo",FALSE,FALSE,7,200,0.38
"75","hetero",200,0.376588840658425,0.00294162097341716,0.00294162097341716,0.0542367124134304,0.270286837688245,0.482890843628605,"homo",FALSE,TRUE,7,200,0.38
"76","homo",200,0.382575205373669,0.00282742035806925,0.00282742035806925,0.0531734930023339,0.278357074156902,0.486793336590436,"homo",FALSE,TRUE,7,200,0.38
"77","hetero",200,0.325655360387984,0.00613296281675573,0.00612596743118604,0.0782685596595851,0.172251802333373,0.479058918442596,"homo",TRUE,FALSE,7,200,0.38
"78","homo",200,0.327477945878431,0.00596689086194826,0.00588266638921002,0.0766985422886904,0.177151565325876,0.477804326430987,"homo",TRUE,FALSE,7,200,0.38
"79","hetero",200,0.371679658336251,0.00294484949265177,0.00315977435863616,0.0562118702645283,0.261506417114138,0.481852899558365,"homo",TRUE,TRUE,7,200,0.38
"80","homo",200,0.379311206007035,0.00281330768848621,0.00296643737295507,0.0544650105384647,0.272561746934049,0.48606066508002,"homo",TRUE,TRUE,7,200,0.38
"81","Naive",0,0.255,0.0036179648241206,0.0036179648241206,0.0601495205643453,0.137109106006532,0.372890893993468,"homo",FALSE,FALSE,7,200,0.38
"82","Naive",0,0.291500975210095,0.00174480022986915,0.00174480022986915,0.0417708059518745,0.209631699939209,0.37337025048098,"homo",FALSE,TRUE,7,200,0.38
"83","Naive",0,0.255,0.0036179648241206,0.00353241972294459,0.0594341629279372,0.138511181209957,0.371488818790043,"homo",TRUE,FALSE,7,200,0.38
"84","Naive",0,0.286011924733488,0.00183848688091096,0.00180043337277588,0.0424315139109587,0.202847685658498,0.369176163808477,"homo",TRUE,TRUE,7,200,0.38
"85","hetero",200,0.462964193710314,0.0067810155788055,0.0067810155788055,0.0823469220967335,0.301567192162991,0.624361195257637,"homo",FALSE,FALSE,8,200,0.38
"86","homo",200,0.455900669752326,0.00670449048237035,0.00670449048237035,0.0818809531110279,0.295416950634898,0.616384388869753,"homo",FALSE,FALSE,8,200,0.38
"87","hetero",200,0.388635734785017,0.00357178976882048,0.00357178976882048,0.059764452384511,0.271499560555616,0.505771909014417,"homo",FALSE,TRUE,8,200,0.38
"88","homo",200,0.387164492549951,0.00330998995512739,0.00330998995512739,0.0575325121572784,0.274402840781573,0.499926144318329,"homo",FALSE,TRUE,8,200,0.38
"89","hetero",200,0.462964193710314,0.0067810155788055,0.00682157627030957,0.0825928342552159,0.301085213189005,0.624843174231623,"homo",TRUE,FALSE,8,200,0.38
"90","homo",200,0.455900669752326,0.00670449048237035,0.00643449703729519,0.0802153167250195,0.298681537962814,0.613119801541837,"homo",TRUE,FALSE,8,200,0.38
"91","hetero",200,0.38269574226656,0.00351020764837746,0.0030456414465094,0.0551873304890661,0.274530562105082,0.490860922428039,"homo",TRUE,TRUE,8,200,0.38
"92","homo",200,0.377365481751295,0.0033599361891275,0.0030542013477754,0.0552648292114922,0.269048406885014,0.485682556617577,"homo",TRUE,TRUE,8,200,0.38
"93","Naive",0,0.355,0.00406520100502513,0.00406520100502513,0.0637589288258917,0.2300347958084,0.4799652041916,"homo",FALSE,FALSE,8,200,0.38
"94","Naive",0,0.294616080319776,0.00211223436618438,0.00211223436618438,0.0459590509713199,0.204537995652348,0.384694164987203,"homo",FALSE,TRUE,8,200,0.38
"95","Naive",0,0.355,0.00406520100502513,0.00400868433586717,0.063314171682706,0.23090650379091,0.47909349620909,"homo",TRUE,FALSE,8,200,0.38
"96","Naive",0,0.305717733069057,0.00204262109814899,0.00177991457974848,0.0421890338802453,0.223028746121236,0.388406720016877,"homo",TRUE,TRUE,8,200,0.38
"97","hetero",200,0.368067383168861,0.00537798932293771,0.00537798932293771,0.0733347756725124,0.224333864036413,0.51180090230131,"homo",FALSE,FALSE,9,200,0.38
"98","homo",200,0.3660047630406,0.005335372984688,0.005335372984688,0.0730436375373516,0.222841864167593,0.509167661913607,"homo",FALSE,FALSE,9,200,0.38
"99","hetero",200,0.391706254468406,0.00283277023068864,0.00283277023068864,0.0532237750510863,0.287389572247016,0.496022936689797,"homo",FALSE,TRUE,9,200,0.38
"100","homo",200,0.387687543815479,0.00280232834316736,0.00280232834316736,0.0529370224244561,0.283932886414756,0.491442201216202,"homo",FALSE,TRUE,9,200,0.38
"101","hetero",200,0.368067383168861,0.00537798932293771,0.00547035846710085,0.0739618717117195,0.223104778384719,0.513029987953003,"homo",TRUE,FALSE,9,200,0.38
"102","homo",200,0.3660047630406,0.005335372984688,0.0051490073176323,0.0717565837929336,0.225364443152819,0.50664508292838,"homo",TRUE,FALSE,9,200,0.38
"103","hetero",200,0.395568937137116,0.00276019778595287,0.00286201818314158,0.0534978334434356,0.290715110337059,0.500422763937172,"homo",TRUE,TRUE,9,200,0.38
"104","homo",200,0.389426659686572,0.00274574310029475,0.00273279820346437,0.052276172425536,0.286967244482916,0.491886074890229,"homo",TRUE,TRUE,9,200,0.38
"105","Naive",0,0.285,0.00323505025125628,0.00323505025125628,0.0568775021538067,0.17352214424794,0.39647785575206,"homo",FALSE,FALSE,9,200,0.38
"106","Naive",0,0.297934661268654,0.00166682802065657,0.00166682802065657,0.0408268051732752,0.217915593525201,0.377953729012107,"homo",FALSE,TRUE,9,200,0.38
"107","Naive",0,0.285,0.00323505025125628,0.00317260343168634,0.0563258682284289,0.17460332687433,0.39539667312567,"homo",TRUE,FALSE,9,200,0.38
"108","Naive",0,0.306857214689457,0.00169363569581266,0.00164893083097231,0.040607029329567,0.227268899684344,0.38644552969457,"homo",TRUE,TRUE,9,200,0.38
"109","hetero",200,0.419118754349578,0.00682798541546983,0.00682798541546983,0.0826316247902087,0.257163745776742,0.581073762922414,"homo",FALSE,FALSE,10,200,0.38
"110","homo",200,0.417373852590157,0.00670780553684416,0.00670780553684416,0.0819011937449275,0.256850462559262,0.577897242621052,"homo",FALSE,FALSE,10,200,0.38
"111","hetero",200,0.37550248950426,0.00343707513804355,0.00343707513804355,0.0586265736508927,0.260596516611525,0.490408462396994,"homo",FALSE,TRUE,10,200,0.38
"112","homo",200,0.383864705624402,0.00330503881396301,0.00330503881396301,0.05748946698277,0.271187420847768,0.496541990401036,"homo",FALSE,TRUE,10,200,0.38
"113","hetero",200,0.419118754349578,0.00682798541546983,0.00677887657558889,0.0823339333178544,0.257747210341061,0.580490298358095,"homo",TRUE,FALSE,10,200,0.38
"114","homo",200,0.417373852590157,0.00670780553684416,0.00652535870447893,0.0807796924014875,0.259048564801018,0.575699140379297,"homo",TRUE,FALSE,10,200,0.38
"115","hetero",200,0.372555563501738,0.0034744177633177,0.00337468048740007,0.0580920002014053,0.25869733531709,0.486413791686386,"homo",TRUE,TRUE,10,200,0.38
"116","homo",200,0.384594772137545,0.00327598011189791,0.00323736765436464,0.056897870385144,0.273076995385634,0.496112548889455,"homo",TRUE,TRUE,10,200,0.38
"117","Naive",0,0.325,0.00406721105527638,0.00406721105527638,0.0637746897701305,0.200003904925329,0.449996095074671,"homo",FALSE,FALSE,10,200,0.38
"118","Naive",0,0.2937351606648,0.00198823977413915,0.00198823977413915,0.0445896823731583,0.206340989131329,0.381129332198271,"homo",FALSE,TRUE,10,200,0.38
"119","Naive",0,0.325,0.00406721105527638,0.00412997182536507,0.0642648568454414,0.199043195111313,0.450956804888687,"homo",TRUE,FALSE,10,200,0.38
"120","Naive",0,0.290310342255087,0.0019893093388743,0.00204532080106487,0.0452252230626326,0.201670533859537,0.378950150650637,"homo",TRUE,TRUE,10,200,0.38
"121","hetero",200,0.354682941800976,0.00602170319458941,0.00602170319458941,0.0775996339848933,0.202590453977094,0.506775429624857,"homo",FALSE,FALSE,11,200,0.38
"122","homo",200,0.359583626846905,0.0059803582707481,0.0059803582707481,0.0773327761738068,0.208014170721746,0.511153082972063,"homo",FALSE,FALSE,11,200,0.38
"123","hetero",200,0.414299522106499,0.00315631809149871,0.00315631809149871,0.0561811186387269,0.304186552963423,0.524412491249576,"homo",FALSE,TRUE,11,200,0.38
"124","homo",200,0.417484866345175,0.00309471450649785,0.00309471450649785,0.0556301582462053,0.308451759728348,0.526517972962001,"homo",FALSE,TRUE,11,200,0.38
"125","hetero",200,0.354682941800976,0.00602170319458941,0.00624967423876731,0.0790548811824249,0.19973822188133,0.509627661720622,"homo",TRUE,FALSE,11,200,0.38
"126","homo",200,0.359583626846905,0.0059803582707481,0.00594963932224648,0.077133905140648,0.208403950784306,0.510763302909504,"homo",TRUE,FALSE,11,200,0.38
"127","hetero",200,0.410141699804581,0.00320137569268474,0.0034723471920495,0.0589266254934856,0.29464763610687,0.525635763502293,"homo",TRUE,TRUE,11,200,0.38
"128","homo",200,0.408481296911628,0.00310646769823707,0.00333418455488042,0.0577423982432356,0.295308275973917,0.521654317849338,"homo",TRUE,TRUE,11,200,0.38
"129","Naive",0,0.28,0.00362613065326633,0.00362613065326633,0.0602173617262192,0.16197613977259,0.39802386022741,"homo",FALSE,FALSE,11,200,0.38
"130","Naive",0,0.31568403233352,0.00187542720839075,0.00187542720839075,0.043306202885854,0.230805434370062,0.400562630296979,"homo",FALSE,TRUE,11,200,0.38
"131","Naive",0,0.28,0.00362613065326633,0.00362974032306461,0.0602473262731601,0.161917410339772,0.398082589660228,"homo",TRUE,FALSE,11,200,0.38
"132","Naive",0,0.322253374032694,0.00186004344416438,0.00197466588234042,0.0444372128102159,0.235158037351329,0.409348710714059,"homo",TRUE,TRUE,11,200,0.38
"133","hetero",200,0.284353149357397,0.0061197880205015,0.0061197880205015,0.0782290740102521,0.131026981753385,0.43767931696141,"homo",FALSE,FALSE,12,200,0.38
"134","homo",200,0.288951128716263,0.00600335646116014,0.00600335646116014,0.077481329758595,0.137090512915145,0.44081174451738,"homo",FALSE,FALSE,12,200,0.38
"135","hetero",200,0.303670648700254,0.00366114892556752,0.00366114892556752,0.0605074286808448,0.185078267688672,0.422263029711836,"homo",FALSE,TRUE,12,200,0.38
"136","homo",200,0.302428509767923,0.00331564437761392,0.00331564437761392,0.0575816322937612,0.189570584301123,0.415286435234724,"homo",FALSE,TRUE,12,200,0.38
"137","hetero",200,0.284353149357397,0.0061197880205015,0.0061764340112474,0.0785902920929004,0.13031900732083,0.438387291393965,"homo",TRUE,FALSE,12,200,0.38
"138","homo",200,0.288951128716263,0.00600335646116014,0.00589491163198964,0.0767783278796148,0.13846837127901,0.439433886153515,"homo",TRUE,FALSE,12,200,0.38
"139","hetero",200,0.284681303412288,0.0034088857473011,0.0033016951686957,0.0574603791207098,0.17206102979768,0.397301577026897,"homo",TRUE,TRUE,12,200,0.38
"140","homo",200,0.296140445478124,0.00322792852743113,0.0033986125917749,0.0582976208071556,0.181879208311726,0.410401682644521,"homo",TRUE,TRUE,12,200,0.38
"141","Naive",0,0.225,0.00364007537688442,0.00364007537688442,0.0603330371926064,0.106749420024576,0.343250579975424,"homo",FALSE,FALSE,12,200,0.38
"142","Naive",0,0.22845530464733,0.00199439263856898,0.00199439263856898,0.0446586233393841,0.140926011302998,0.315984597991663,"homo",FALSE,TRUE,12,200,0.38
"143","Naive",0,0.225,0.00364007537688442,0.0035707400670134,0.059755669747844,0.107881039422156,0.342118960577844,"homo",TRUE,FALSE,12,200,0.38
"144","Naive",0,0.230071349391438,0.00199245484111246,0.00202447829359429,0.0449942028887533,0.141884332216394,0.318258366566483,"homo",TRUE,TRUE,12,200,0.38
"145","hetero",200,0.325034434310633,0.0068873873428415,0.0068873873428415,0.0829902846292354,0.162376465370603,0.487692403250662,"homo",FALSE,FALSE,13,200,0.38
"146","homo",200,0.327477945878431,0.00679565448040005,0.00679565448040005,0.0824357597187049,0.165906825791572,0.489049065965291,"homo",FALSE,FALSE,13,200,0.38
"147","hetero",200,0.344848256445638,0.00338247858244578,0.00338247858244578,0.0581590799656062,0.230858554339065,0.458837958552212,"homo",FALSE,TRUE,13,200,0.38
"148","homo",200,0.349843007805145,0.00324014579670715,0.00324014579670715,0.0569222785621513,0.238277391905372,0.461408623704918,"homo",FALSE,TRUE,13,200,0.38
"149","hetero",200,0.325034434310633,0.0068873873428415,0.00663683365882675,0.0814667641362215,0.165362510666619,0.484706357954646,"homo",TRUE,FALSE,13,200,0.38
"150","homo",200,0.327477945878431,0.00679565448040005,0.00669692089023426,0.0818347169008011,0.16708484806783,0.487871043689033,"homo",TRUE,FALSE,13,200,0.38
"151","hetero",200,0.338802707525962,0.00329692022987366,0.0034307265089573,0.0585724039882033,0.224002905221153,0.45360250983077,"homo",TRUE,TRUE,13,200,0.38
"152","homo",200,0.344749849331975,0.00330674276514311,0.00322121324985826,0.0567557331893286,0.233510656364726,0.455989042299224,"homo",TRUE,TRUE,13,200,0.38
"153","Naive",0,0.255,0.00412047738693467,0.00412047738693467,0.0641909447424999,0.1291880601711,0.3808119398289,"homo",FALSE,FALSE,13,200,0.38
"154","Naive",0,0.272444201503241,0.00200882051717328,0.00200882051717328,0.0448198674381494,0.184598875532608,0.360289527473873,"homo",FALSE,TRUE,13,200,0.38
"155","Naive",0,0.255,0.00412047738693467,0.00409572054310862,0.0639978167057957,0.129566584167445,0.380433415832555,"homo",TRUE,FALSE,13,200,0.38
"156","Naive",0,0.272173446899017,0.00198017424057337,0.00197965769309686,0.044493344368533,0.184968094384955,0.35937879941308,"homo",TRUE,TRUE,13,200,0.38
"157","hetero",200,0.384230428934601,0.00669253407506341,0.00669253407506341,0.0818079096118671,0.223889872444833,0.544570985424369,"homo",FALSE,FALSE,14,200,0.38
"158","homo",200,0.391689307815379,0.00664647702907872,0.00664647702907872,0.0815259285692517,0.23190142401346,0.551477191617297,"homo",FALSE,FALSE,14,200,0.38
"159","hetero",200,0.384620124769248,0.00335474263556726,0.00335474263556726,0.0579201401549345,0.271098736086064,0.498141513452432,"homo",FALSE,TRUE,14,200,0.38
"160","homo",200,0.365320486314967,0.00342380851866867,0.00342380851866867,0.0585133191561432,0.250636488153029,0.480004484476905,"homo",FALSE,TRUE,14,200,0.38
"161","hetero",200,0.384230428934601,0.00669253407506341,0.00657256818796981,0.081071377118992,0.225333449604312,0.54312740826489,"homo",TRUE,FALSE,14,200,0.38
"162","homo",200,0.391689307815379,0.00664647702907872,0.00667177809890617,0.0816809530974398,0.231597581521491,0.551781034109266,"homo",TRUE,FALSE,14,200,0.38
"163","hetero",200,0.386650763991823,0.00338697364082724,0.00356492609494426,0.0597070020595932,0.269627190330162,0.503674337653485,"homo",TRUE,TRUE,14,200,0.38
"164","homo",200,0.367816063143851,0.00334364862789858,0.00341087312587313,0.0584026808106711,0.253348912154347,0.482283214133355,"homo",TRUE,TRUE,14,200,0.38
"165","Naive",0,0.305,0.00403002512562814,0.00403002512562814,0.0634824788869192,0.180576627732314,0.429423372267686,"homo",FALSE,FALSE,14,200,0.38
"166","Naive",0,0.280821646535017,0.00230271038147395,0.00230271038147395,0.0479865645933729,0.186769708190201,0.374873584879832,"homo",FALSE,TRUE,14,200,0.38
"167","Naive",0,0.305,0.00403002512562814,0.0039525801160232,0.0628695484000259,0.181777949411651,0.428222050588349,"homo",TRUE,FALSE,14,200,0.38
"168","Naive",0,0.286735449094846,0.0020659430650214,0.00198541974177592,0.0445580491244391,0.199403277589579,0.374067620600113,"homo",TRUE,TRUE,14,200,0.38
"169","hetero",200,0.321302073752769,0.006835523716955,0.006835523716955,0.0826772261082519,0.159257688238921,0.483346459266618,"homo",FALSE,FALSE,15,200,0.38
"170","homo",200,0.321056809684736,0.00685801894268854,0.00685801894268854,0.0828131568211751,0.158746004869166,0.483367614500307,"homo",FALSE,FALSE,15,200,0.38
