"","spec","pi_param","kappa","de_rd","de_rd_var","var_to_use","std_err","ci_low","ci_high","setup","bootstrap","augmented","iter","m_e","kappa_","true_de"
"15","hetero",50,2,0.388412477325641,0.00232567029927546,0.00232567029927546,0.0482252039837621,0.29389281437037,0.482932140280912,"homo",FALSE,TRUE,2,50,2,0.32
"16","homo",50,2,0.386772406691043,0.00237713240326547,0.00237713240326547,0.0487558448113195,0.291212706825033,0.482332106557053,"homo",FALSE,TRUE,2,50,2,0.32
"17","hetero",50,2,0.291635051033384,0.00372829397679263,0.0037580506954819,0.0613029419806415,0.171483492604978,0.41178660946179,"homo",TRUE,FALSE,2,50,2,0.32
"18","homo",50,2,0.294762654947719,0.00374081554623541,0.00365843114692093,0.0604849662884996,0.176214299416141,0.413311010479297,"homo",TRUE,FALSE,2,50,2,0.32
"19","hetero",50,2,0.370385075169095,0.00227929942122717,0.00239799844665091,0.048969362326366,0.274406888663526,0.466363261674665,"homo",TRUE,TRUE,2,50,2,0.32
"20","homo",50,2,0.385635129068496,0.00243676415924004,0.00231306519375166,0.0480943363999511,0.291371961864238,0.479898296272754,"homo",TRUE,TRUE,2,50,2,0.32
"21","Naive",0,0,0.36,0.00557989949748744,0.00557989949748744,0.0746987248718975,0.213593189560015,0.506406810439985,"homo",FALSE,FALSE,2,50,2,0.32
"22","Naive",0,0,0.451618771255349,0.00357999817348372,0.00357999817348372,0.059833085943178,0.33434807772283,0.568889464787868,"homo",FALSE,TRUE,2,50,2,0.32
"23","Naive",0,0,0.36,0.00557989949748744,0.00554221019803961,0.0744460220430857,0.214088478003277,0.505911521996723,"homo",TRUE,FALSE,2,50,2,0.32
"24","Naive",0,0,0.467322860399231,0.00340818915757023,0.00340089447752111,0.0583171885255206,0.353023271209579,0.581622449588884,"homo",TRUE,TRUE,2,50,2,0.32
"25","hetero",50,2,0.380963420070616,0.00441603622271697,0.00441603622271697,0.0664532634467034,0.250717417059925,0.511209423081307,"homo",FALSE,FALSE,3,50,2,0.32
"26","homo",50,2,0.376641170210974,0.00440785578232566,0.00440785578232566,0.0663916845871956,0.246515859547128,0.50676648087482,"homo",FALSE,FALSE,3,50,2,0.32
"27","hetero",50,2,0.311442755489741,0.00292657775532396,0.00292657775532396,0.0540978535186375,0.205412910952288,0.417472600027194,"homo",FALSE,TRUE,3,50,2,0.32
"28","homo",50,2,0.315899459412355,0.00291032376267117,0.00291032376267117,0.053947416645018,0.210164465729143,0.421634453095567,"homo",FALSE,TRUE,3,50,2,0.32
"29","hetero",50,2,0.380963420070616,0.00441603622271697,0.00450513142229285,0.0671202757912455,0.249410096887379,0.512516743253853,"homo",TRUE,FALSE,3,50,2,0.32
"30","homo",50,2,0.376641170210974,0.00440785578232566,0.004394491230049,0.0662909588861784,0.246713278293439,0.506569062128509,"homo",TRUE,FALSE,3,50,2,0.32
"31","hetero",50,2,0.313379496652643,0.00269318074300955,0.00262939095961195,0.0512775873029528,0.212877272324747,0.413881720980538,"homo",TRUE,TRUE,3,50,2,0.32
"32","homo",50,2,0.325064886299744,0.00275212333856681,0.00251483196924868,0.0501481003553343,0.226776415710189,0.4233533568893,"homo",TRUE,TRUE,3,50,2,0.32
"33","Naive",0,0,0.46,0.0065748743718593,0.0065748743718593,0.0810855990411324,0.301075146214525,0.618924853785475,"homo",FALSE,FALSE,3,50,2,0.32
"34","Naive",0,0,0.381002505116129,0.00396582647470509,0.00396582647470509,0.0629748082546115,0.257574149003774,0.504430861228483,"homo",FALSE,TRUE,3,50,2,0.32
"35","Naive",0,0,0.46,0.0065748743718593,0.00649248384076815,0.0805759507593187,0.302074038491663,0.617925961508337,"homo",TRUE,FALSE,3,50,2,0.32
"36","Naive",0,0,0.380318212076455,0.00402123775603441,0.00400415120479771,0.0632783628485891,0.256294899892563,0.504341524260347,"homo",TRUE,TRUE,3,50,2,0.32
"37","hetero",50,2,0.355877672065207,0.00370312031241463,0.00370312031241463,0.0608532687077254,0.236607457056527,0.475147887073887,"homo",FALSE,FALSE,4,50,2,0.32
"38","homo",50,2,0.352077615631998,0.0036218937263668,0.0036218937263668,0.0601821711669395,0.234122727633371,0.470032503630624,"homo",FALSE,FALSE,4,50,2,0.32
"39","hetero",50,2,0.383170103318299,0.00227710391005268,0.00227710391005268,0.0477190099441793,0.289642562449799,0.476697644186799,"homo",FALSE,TRUE,4,50,2,0.32
"40","homo",50,2,0.382570404359296,0.00227396546589338,0.00227396546589338,0.0476861139734974,0.289107338408569,0.476033470310023,"homo",FALSE,TRUE,4,50,2,0.32
"41","hetero",50,2,0.355877672065207,0.00370312031241463,0.00359991697564213,0.059999308126362,0.238281189040216,0.473474155090198,"homo",TRUE,FALSE,4,50,2,0.32
"42","homo",50,2,0.352077615631998,0.0036218937263668,0.00355348174306655,0.059611087417246,0.235242031214927,0.468913200049069,"homo",TRUE,FALSE,4,50,2,0.32
"43","hetero",50,2,0.386147397659832,0.00229830892643908,0.00250006287164245,0.0500006287124717,0.288147966179028,0.484146829140636,"homo",TRUE,TRUE,4,50,2,0.32
"44","homo",50,2,0.378150010057515,0.00229675021810676,0.0024258980219363,0.0492534061962856,0.281615107796873,0.474684912318156,"homo",TRUE,TRUE,4,50,2,0.32
"45","Naive",0,0,0.43,0.00540251256281407,0.00540251256281407,0.0735017861198901,0.285939146405649,0.574060853594351,"homo",FALSE,FALSE,4,50,2,0.32
"46","Naive",0,0,0.468492116005878,0.00331243146044193,0.00331243146044193,0.0575537267293955,0.355688884440202,0.581295347571553,"homo",FALSE,TRUE,4,50,2,0.32
"47","Naive",0,0,0.43,0.00540251256281407,0.00531965393078616,0.0729359577354418,0.287048149660598,0.572951850339402,"homo",TRUE,FALSE,4,50,2,0.32
"48","Naive",0,0,0.475392361199811,0.00330239373517312,0.00356897259808061,0.0597408787856407,0.358302390375182,0.59248233202444,"homo",TRUE,TRUE,4,50,2,0.32
"49","hetero",50,2,0.328797192433165,0.0039208114623938,0.0039208114623938,0.0626163833384986,0.206071336247554,0.451523048618777,"homo",FALSE,FALSE,5,50,2,0.32
"50","homo",50,2,0.327514061053021,0.0039079124942661,0.0039079124942661,0.0625132985393196,0.204990247361154,0.450037874744888,"homo",FALSE,FALSE,5,50,2,0.32
"51","hetero",50,2,0.333268291240345,0.00248356237442993,0.00248356237442993,0.0498353526568231,0.23559279487612,0.430943787604571,"homo",FALSE,TRUE,5,50,2,0.32
"52","homo",50,2,0.319879042579269,0.00258338398142043,0.00258338398142043,0.050827000515675,0.220259952126347,0.419498133032191,"homo",FALSE,TRUE,5,50,2,0.32
"53","hetero",50,2,0.328797192433165,0.0039208114623938,0.00395196500704459,0.0628646562628365,0.205584730257516,0.452009654608815,"homo",TRUE,FALSE,5,50,2,0.32
"54","homo",50,2,0.327514061053021,0.0039079124942661,0.00391872237305285,0.062599699464557,0.204820904659458,0.450207217446584,"homo",TRUE,FALSE,5,50,2,0.32
"55","hetero",50,2,0.331919293212945,0.00255600664374939,0.00262373112731948,0.051222369403606,0.231525293979071,0.432313292446819,"homo",TRUE,TRUE,5,50,2,0.32
"56","homo",50,2,0.334054132297046,0.00258565462853735,0.00250346065980952,0.0500345946302108,0.235988128840772,0.432120135753321,"homo",TRUE,TRUE,5,50,2,0.32
"57","Naive",0,0,0.4,0.00582914572864322,0.00582914572864322,0.0763488423529998,0.250359018726794,0.549640981273206,"homo",FALSE,FALSE,5,50,2,0.32
"58","Naive",0,0,0.397796756112623,0.00394710493721126,0.00394710493721126,0.0628259893452643,0.274660079702808,0.520933432522438,"homo",FALSE,TRUE,5,50,2,0.32
"59","Naive",0,0,0.4,0.00582914572864322,0.00573237879175835,0.0757124744791659,0.251606276840427,0.548393723159573,"homo",TRUE,FALSE,5,50,2,0.32
"60","Naive",0,0,0.412497911177981,0.00386994798544776,0.00367098815690135,0.0605886801052915,0.293746280300791,0.53124954205517,"homo",TRUE,TRUE,5,50,2,0.32
"61","hetero",50,2,0.337977516759482,0.00408981724159204,0.00408981724159204,0.0639516789583514,0.212634529250246,0.463320504268719,"homo",FALSE,FALSE,6,50,2,0.32
"62","homo",50,2,0.335701912579347,0.0040827578894837,0.0040827578894837,0.0638964622610962,0.210467147808075,0.460936677350618,"homo",FALSE,FALSE,6,50,2,0.32
"63","hetero",50,2,0.300188263323676,0.00281522857397851,0.00281522857397851,0.0530587275947936,0.196195068172359,0.404181458474993,"homo",FALSE,TRUE,6,50,2,0.32
"64","homo",50,2,0.299175807127846,0.00277324999700843,0.00277324999700843,0.0526616558513729,0.195960858292912,0.40239075596278,"homo",FALSE,TRUE,6,50,2,0.32
"65","hetero",50,2,0.337977516759482,0.00408981724159204,0.0039760933301311,0.0630562711403957,0.214389496324914,0.46156553719405,"homo",TRUE,FALSE,6,50,2,0.32
"66","homo",50,2,0.335701912579347,0.0040827578894837,0.00406310833425404,0.0637425159077835,0.210768877116119,0.460634948042574,"homo",TRUE,FALSE,6,50,2,0.32
"67","hetero",50,2,0.297209668510418,0.00282702004787279,0.00269363541657388,0.0519002448604425,0.19548705779514,0.398932279225695,"homo",TRUE,TRUE,6,50,2,0.32
"68","homo",50,2,0.295060493441636,0.0026530402653049,0.0025262541293821,0.050261855610215,0.196549066649463,0.39357192023381,"homo",TRUE,TRUE,6,50,2,0.32
"69","Naive",0,0,0.41,0.00608994974874372,0.00608994974874372,0.0780381300951254,0.257048075592703,0.562951924407297,"homo",FALSE,FALSE,6,50,2,0.32
"70","Naive",0,0,0.336126649046544,0.00423316440262585,0.00423316440262585,0.0650627727861782,0.208605957651322,0.463647340441766,"homo",FALSE,TRUE,6,50,2,0.32
"71","Naive",0,0,0.41,0.00608994974874372,0.00607912852970594,0.077968766372862,0.257184025990173,0.562815974009827,"homo",TRUE,FALSE,6,50,2,0.32
"72","Naive",0,0,0.359701624426517,0.00417687316972695,0.00387292269959739,0.0622328104748403,0.237727557239123,0.481675691613911,"homo",TRUE,TRUE,6,50,2,0.32
"73","hetero",50,2,0.284499574931906,0.00362488907855585,0.00362488907855585,0.0602070517344592,0.166495921917026,0.402503227946786,"homo",FALSE,FALSE,7,50,2,0.32
"74","homo",50,2,0.286574803421393,0.00356260126093655,0.00356260126093655,0.0596875301963195,0.16958939391046,0.403560212932327,"homo",FALSE,FALSE,7,50,2,0.32
"75","hetero",50,2,0.320337076404526,0.00259306651371649,0.00259306651371649,0.0509221613221247,0.220531474198223,0.420142678610829,"homo",FALSE,TRUE,7,50,2,0.32
"76","homo",50,2,0.323645966101287,0.0024471840674246,0.0024471840674246,0.049469021290345,0.226688466021766,0.420603466180808,"homo",FALSE,TRUE,7,50,2,0.32
"77","hetero",50,2,0.284499574931906,0.00362488907855585,0.00359413768275001,0.0599511274518671,0.166997524293676,0.402001625570136,"homo",TRUE,FALSE,7,50,2,0.32
"78","homo",50,2,0.286574803421393,0.00356260126093655,0.00346030820492822,0.058824384441558,0.171281128503201,0.401868478339585,"homo",TRUE,FALSE,7,50,2,0.32
"79","hetero",50,2,0.333674866265453,0.00251172180822952,0.00258952353021381,0.0508873612030906,0.233937471039114,0.433412261491791,"homo",TRUE,TRUE,7,50,2,0.32
"80","homo",50,2,0.323823383261736,0.00231184155929416,0.00253482326606493,0.0503470283737275,0.225145020920614,0.422501745602858,"homo",TRUE,TRUE,7,50,2,0.32
"81","Naive",0,0,0.35,0.00531407035175879,0.00531407035175879,0.0728976704137985,0.207123191432084,0.492876808567916,"homo",FALSE,FALSE,7,50,2,0.32
"82","Naive",0,0,0.386381827963773,0.00344161144888382,0.00344161144888382,0.0586652490737388,0.271400052635173,0.501363603292373,"homo",FALSE,TRUE,7,50,2,0.32
"83","Naive",0,0,0.35,0.00531407035175879,0.00523714214442889,0.0723681017053017,0.208161127028077,0.491838872971923,"homo",TRUE,FALSE,7,50,2,0.32
"84","Naive",0,0,0.403694090987341,0.00389018877248268,0.00376006474855798,0.0613193668310264,0.28351034044373,0.523877841530953,"homo",TRUE,TRUE,7,50,2,0.32
"85","hetero",50,2,0.367756908012183,0.00396638823179723,0.00396638823179723,0.0629792682697824,0.244319810430723,0.491194005593642,"homo",FALSE,FALSE,8,50,2,0.32
"86","homo",50,2,0.368453318684649,0.00396686807068822,0.00396686807068822,0.0629830776533524,0.245008754848588,0.491897882520709,"homo",FALSE,FALSE,8,50,2,0.32
"87","hetero",50,2,0.319799647971767,0.00250877824454779,0.00250877824454779,0.0500877055228905,0.221629549078654,0.41796974686488,"homo",FALSE,TRUE,8,50,2,0.32
"88","homo",50,2,0.319256714218612,0.0025078215885784,0.0025078215885784,0.05007815480405,0.221105334390452,0.417408094046771,"homo",FALSE,TRUE,8,50,2,0.32
"89","hetero",50,2,0.367756908012183,0.00396638823179723,0.00411445838944193,0.0641440440683461,0.242036891815474,0.493476924208891,"homo",TRUE,FALSE,8,50,2,0.32
"90","homo",50,2,0.368453318684649,0.00396686807068822,0.00392649935226549,0.0626617854219419,0.245638476050666,0.491268161318632,"homo",TRUE,FALSE,8,50,2,0.32
"91","hetero",50,2,0.321961102790315,0.00252972138020662,0.00240562632425358,0.049047184672044,0.225830387290024,0.418091818290607,"homo",TRUE,TRUE,8,50,2,0.32
"92","homo",50,2,0.317708028845297,0.00251229900752863,0.00236973909188034,0.0486799660217665,0.222297048674001,0.413119009016593,"homo",TRUE,TRUE,8,50,2,0.32
"93","Naive",0,0,0.45,0.00591708542713568,0.00591708542713568,0.0769225937364028,0.299234486679244,0.600765513320756,"homo",FALSE,FALSE,8,50,2,0.32
"94","Naive",0,0,0.385963468035561,0.00377177900700203,0.00377177900700203,0.0614148109742433,0.265592650408709,0.506334285662414,"homo",FALSE,TRUE,8,50,2,0.32
"95","Naive",0,0,0.45,0.00591708542713568,0.00601541018203641,0.0775590754330943,0.29798700547691,0.60201299452309,"homo",TRUE,FALSE,8,50,2,0.32
"96","Naive",0,0,0.394628189053577,0.00390695662230534,0.00356780931700746,0.0597311419362417,0.277557302103093,0.511699076004061,"homo",TRUE,TRUE,8,50,2,0.32
"97","hetero",50,2,0.239028550750459,0.00386345536194023,0.00386345536194023,0.0621567000567134,0.117203657241442,0.360853444259476,"homo",FALSE,FALSE,9,50,2,0.32
"98","homo",50,2,0.23744769426344,0.00382672224330764,0.00382672224330764,0.0618605063292214,0.116203329792754,0.358692058734126,"homo",FALSE,FALSE,9,50,2,0.32
"99","hetero",50,2,0.252111737709098,0.00256018196201013,0.00256018196201013,0.0505982407007411,0.152941008254557,0.351282467163639,"homo",FALSE,TRUE,9,50,2,0.32
"100","homo",50,2,0.263434560297868,0.00257888995723464,0.00257888995723464,0.0507827722484174,0.16390215565587,0.362966964939867,"homo",FALSE,TRUE,9,50,2,0.32
"101","hetero",50,2,0.239028550750459,0.00386345536194023,0.00391251912525713,0.0625501328955993,0.116432543046891,0.361624558454028,"homo",TRUE,FALSE,9,50,2,0.32
"102","homo",50,2,0.23744769426344,0.00382672224330764,0.00372398581386897,0.0610244689765422,0.117841932893736,0.357053455633145,"homo",TRUE,FALSE,9,50,2,0.32
"103","hetero",50,2,0.245695606202203,0.00269156815230471,0.00265274089214734,0.0515047657226721,0.144748120353592,0.346643092050813,"homo",TRUE,TRUE,9,50,2,0.32
"104","homo",50,2,0.25858388539134,0.00254937700469003,0.00270007486329572,0.0519622445944719,0.156739757430315,0.360428013352366,"homo",TRUE,TRUE,9,50,2,0.32
"105","Naive",0,0,0.29,0.00570804020100502,0.00570804020100502,0.0755515731206507,0.14192163770818,0.43807836229182,"homo",FALSE,FALSE,9,50,2,0.32
"106","Naive",0,0,0.305694461572699,0.00372846616313461,0.00372846616313461,0.0610611673908599,0.186016772632642,0.425372150512756,"homo",FALSE,TRUE,9,50,2,0.32
"107","Naive",0,0,0.29,0.00570804020100502,0.00553585077015403,0.0744032981134172,0.144172215366705,0.435827784633295,"homo",TRUE,FALSE,9,50,2,0.32
"108","Naive",0,0,0.313339652215206,0.00382225777393232,0.00407653823688816,0.0638477739383932,0.1882003148029,0.438478989627512,"homo",TRUE,TRUE,9,50,2,0.32
"109","hetero",50,2,0.377238954413051,0.00396388759786252,0.00396388759786252,0.0629594123055681,0.25384077380633,0.500637135019772,"homo",FALSE,FALSE,10,50,2,0.32
"110","homo",50,2,0.376641170210974,0.004003588972574,0.004003588972574,0.0632739201612639,0.252626565534234,0.500655774887714,"homo",FALSE,FALSE,10,50,2,0.32
"111","hetero",50,2,0.343842409404423,0.00260413386007861,0.00260413386007861,0.0510307148693668,0.243824046155132,0.443860772653715,"homo",FALSE,TRUE,10,50,2,0.32
"112","homo",50,2,0.336886371178836,0.00237454922825177,0.00237454922825177,0.0487293466840237,0.241378606687983,0.432394135669689,"homo",FALSE,TRUE,10,50,2,0.32
"113","hetero",50,2,0.377238954413051,0.00396388759786252,0.00383918327202241,0.0619611432433457,0.255797345215166,0.498680563610936,"homo",TRUE,FALSE,10,50,2,0.32
"114","homo",50,2,0.376641170210974,0.004003588972574,0.00390111930423847,0.0624589409471412,0.254223895442063,0.499058444979885,"homo",TRUE,FALSE,10,50,2,0.32
"115","hetero",50,2,0.330641861907952,0.00248259549753303,0.00243284451129835,0.0493238736444975,0.233968845986733,0.427314877829171,"homo",TRUE,TRUE,10,50,2,0.32
"116","homo",50,2,0.331476155199686,0.00249201454371623,0.00251000972840476,0.0500999972894686,0.233281964886773,0.429670345512599,"homo",TRUE,TRUE,10,50,2,0.32
"117","Naive",0,0,0.46,0.00597185929648241,0.00597185929648241,0.0772778059761172,0.308538283482536,0.611461716517464,"homo",FALSE,FALSE,10,50,2,0.32
"118","Naive",0,0,0.402874310561949,0.0035694484219334,0.0035694484219334,0.0597448610504151,0.285776534641785,0.519972086482112,"homo",FALSE,TRUE,10,50,2,0.32
"119","Naive",0,0,0.46,0.00597185929648241,0.00607395523504701,0.0779355838821203,0.307249062476944,0.612750937523056,"homo",TRUE,FALSE,10,50,2,0.32
"120","Naive",0,0,0.396834774823235,0.00376453741363287,0.00367826578961382,0.0606487080621988,0.277965491312441,0.515704058334028,"homo",TRUE,TRUE,10,50,2,0.32
"121","hetero",50,2,0.266279791911567,0.00376150625990977,0.00376150625990977,0.0613311198325106,0.146073005908336,0.386486577914797,"homo",FALSE,FALSE,11,50,2,0.32
"122","homo",50,2,0.262011248842417,0.00369769375319524,0.00369769375319524,0.0608086651160444,0.142828455267013,0.381194042417821,"homo",FALSE,FALSE,11,50,2,0.32
"123","hetero",50,2,0.306491751602119,0.00251386056891842,0.00251386056891842,0.0501384141045408,0.208222265715264,0.404761237488974,"homo",FALSE,TRUE,11,50,2,0.32
"124","homo",50,2,0.28251345617002,0.00251672428174257,0.00251672428174257,0.0501669640474941,0.184188013423216,0.380838898916824,"homo",FALSE,TRUE,11,50,2,0.32
"125","hetero",50,2,0.266279791911567,0.00376150625990977,0.00362501887972247,0.0602081296813185,0.148274026159665,0.384285557663468,"homo",TRUE,FALSE,11,50,2,0.32
"126","homo",50,2,0.262011248842417,0.00369769375319524,0.00364273532568672,0.0603550770497953,0.143717471540678,0.380305026144155,"homo",TRUE,FALSE,11,50,2,0.32
"127","hetero",50,2,0.29284211298284,0.00255943890161991,0.00253442170070148,0.0503430402409457,0.194171567238335,0.391512658727344,"homo",TRUE,TRUE,11,50,2,0.32
"128","homo",50,2,0.296610403520332,0.00238012687384716,0.00249449936741924,0.0499449633839013,0.198720074078714,0.394500732961951,"homo",TRUE,TRUE,11,50,2,0.32
"129","Naive",0,0,0.32,0.00551557788944724,0.00551557788944724,0.0742669367178103,0.174439478790977,0.465560521209023,"homo",FALSE,FALSE,11,50,2,0.32
"130","Naive",0,0,0.375641303432227,0.00361603913483758,0.00361603913483758,0.0601335109139453,0.257781787776948,0.493500819087506,"homo",FALSE,TRUE,11,50,2,0.32
"131","Naive",0,0,0.32,0.00551557788944724,0.00562769896379276,0.075017990934127,0.172967439576559,0.467032560423441,"homo",TRUE,FALSE,11,50,2,0.32
"132","Naive",0,0,0.375544075438245,0.00358398690226606,0.00380124566638904,0.0616542428904049,0.254703979878967,0.496384170997523,"homo",TRUE,TRUE,11,50,2,0.32
"133","hetero",50,2,0.343068900573779,0.00411953491654378,0.00411953491654378,0.0641836031751395,0.217271349952495,0.468866451195063,"homo",FALSE,FALSE,12,50,2,0.32
"134","homo",50,2,0.343889764105672,0.00412217390343449,0.00412217390343449,0.0642041579917881,0.218051926784048,0.469727601427296,"homo",FALSE,FALSE,12,50,2,0.32
"135","hetero",50,2,0.356887032536463,0.00268982388834677,0.00268982388834677,0.0518635121096399,0.255236416689812,0.458537648383115,"homo",FALSE,TRUE,12,50,2,0.32
"136","homo",50,2,0.351907774480667,0.00277597415283101,0.00277597415283101,0.0526875142024276,0.248642144208966,0.455173404752367,"homo",FALSE,TRUE,12,50,2,0.32
"137","hetero",50,2,0.343068900573779,0.00411953491654378,0.00398960055111452,0.0631632848347402,0.219271137152444,0.466866663995115,"homo",TRUE,FALSE,12,50,2,0.32
"138","homo",50,2,0.343889764105672,0.00412217390343449,0.00398740626411482,0.0631459124893672,0.220126049855594,0.46765347835575,"homo",TRUE,FALSE,12,50,2,0.32
"139","hetero",50,2,0.350982088238031,0.00250703851030007,0.00260514780928087,0.0510406485977683,0.25094425523884,0.451019921237221,"homo",TRUE,TRUE,12,50,2,0.32
"140","homo",50,2,0.357062817483384,0.00245226062718328,0.00259700336253435,0.050960802216354,0.257181480516062,0.456944154450707,"homo",TRUE,TRUE,12,50,2,0.32
"141","Naive",0,0,0.42,0.00614874371859297,0.00614874371859297,0.0784139255400019,0.266311530055191,0.573688469944809,"homo",FALSE,FALSE,12,50,2,0.32
"142","Naive",0,0,0.434283976686027,0.00365463463929955,0.00365463463929955,0.0604535742475129,0.315797148424184,0.55277080494787,"homo",FALSE,TRUE,12,50,2,0.32
"143","Naive",0,0,0.42,0.00614874371859297,0.00630512530906181,0.0794048191803357,0.264369414207627,0.575630585792373,"homo",TRUE,FALSE,12,50,2,0.32
"144","Naive",0,0,0.438263465411604,0.00396723332983728,0.00363840516620132,0.060319194011536,0.32004001757251,0.556486913250699,"homo",TRUE,TRUE,12,50,2,0.32
"145","hetero",50,2,0.395975659813453,0.00357507987121514,0.00357507987121514,0.0597919716284314,0.278785548857087,0.513165770769819,"homo",FALSE,FALSE,13,50,2,0.32
"146","homo",50,2,0.393016873263625,0.00353598702929457,0.00353598702929457,0.0594641659261657,0.276469249677626,0.509564496849624,"homo",FALSE,FALSE,13,50,2,0.32
"147","hetero",50,2,0.405256301502947,0.00209461555200217,0.00209461555200217,0.0457669700985566,0.315554688428254,0.494957914577639,"homo",FALSE,TRUE,13,50,2,0.32
"148","homo",50,2,0.400492227473192,0.0022321308715348,0.0022321308715348,0.0472454322822302,0.307892881765995,0.49309157318039,"homo",FALSE,TRUE,13,50,2,0.32
"149","hetero",50,2,0.395975659813453,0.00357507987121514,0.0035959327110129,0.0599660963462931,0.27844427068126,0.513507048945647,"homo",TRUE,FALSE,13,50,2,0.32
"150","homo",50,2,0.393016873263625,0.00353598702929457,0.00347527109022069,0.0589514299251569,0.277474193773181,0.508559552754069,"homo",TRUE,FALSE,13,50,2,0.32
"151","hetero",50,2,0.398586913302494,0.00226695549421225,0.00227892004308114,0.0477380356014064,0.305022082831047,0.492151743773941,"homo",TRUE,TRUE,13,50,2,0.32
"152","homo",50,2,0.403347133543517,0.00213413709155543,0.00216219693961478,0.0464994294547232,0.312209926510599,0.494484340576436,"homo",TRUE,TRUE,13,50,2,0.32
"153","Naive",0,0,0.48,0.00527437185929648,0.00527437185929648,0.0726248708039917,0.337657868842302,0.622342131157698,"homo",FALSE,FALSE,13,50,2,0.32
"154","Naive",0,0,0.49841932837688,0.00327006587111763,0.00327006587111763,0.0571844897775405,0.386339787938602,0.610498868815158,"homo",FALSE,TRUE,13,50,2,0.32
"155","Naive",0,0,0.48,0.00527437185929648,0.00520827811962393,0.0721684011158895,0.338552532991016,0.621447467008984,"homo",TRUE,FALSE,13,50,2,0.32
"156","Naive",0,0,0.488350657191357,0.00328171026343235,0.00328502767545656,0.0573151609563871,0.376015005948722,0.600686308433992,"homo",TRUE,TRUE,13,50,2,0.32
"157","hetero",50,2,0.308568632589127,0.00382520392675803,0.00382520392675803,0.0618482330124154,0.187348323377352,0.429788941800903,"homo",FALSE,FALSE,14,50,2,0.32
"158","homo",50,2,0.31113835800037,0.00382571157628326,0.00382571157628326,0.0618523368700267,0.189910005375479,0.432366710625261,"homo",FALSE,FALSE,14,50,2,0.32
"159","hetero",50,2,0.301438004551161,0.00252081169090389,0.00252081169090389,0.0502076855760539,0.203032749074985,0.399843260027338,"homo",FALSE,TRUE,14,50,2,0.32
"160","homo",50,2,0.315268964163063,0.00260258117955476,0.00260258117955476,0.0510154994051294,0.215280422675684,0.415257505650441,"homo",FALSE,TRUE,14,50,2,0.32
"161","hetero",50,2,0.308568632589127,0.00382520392675803,0.00397775877519449,0.0630694757802416,0.184954731536033,0.432182533642222,"homo",TRUE,FALSE,14,50,2,0.32
"162","homo",50,2,0.31113835800037,0.00382571157628326,0.00377276960175398,0.0614228752319035,0.190751734718942,0.431524981281798,"homo",TRUE,FALSE,14,50,2,0.32
"163","hetero",50,2,0.305595538084539,0.00240941916432627,0.00250229941442979,0.0500229888594213,0.207552281521025,0.403638794648053,"homo",TRUE,TRUE,14,50,2,0.32
