"","spec","pi_param","ie_rd","ie_rd_var","var_to_use","std_err","ci_low","ci_high","setup","bootstrap","augmented","iter","m_a","true_ie"
"39","hetero",100,0.367900437893783,0.00253957020833286,0.00253957020833286,0.0503941485525142,0.269129721699294,0.466671154088272,"homo",FALSE,TRUE,4,100,0.3625
"40","homo",100,0.357347227627476,0.00263611150882617,0.00263611150882617,0.0513430765422775,0.256716646749128,0.457977808505823,"homo",FALSE,TRUE,4,100,0.3625
"41","hetero",100,0.347633138717075,0.0047135569025965,0.0045708353267333,0.0676079531322558,0.215123985509381,0.480142291924768,"homo",TRUE,FALSE,4,100,0.3625
"42","homo",100,0.345623852379171,0.00472335846671571,0.00470004767353201,0.0685568936980958,0.211254809838962,0.47999289491938,"homo",TRUE,FALSE,4,100,0.3625
"43","hetero",100,0.365780741462726,0.00275118233770402,0.00264693573349166,0.051448379308698,0.264943770954722,0.46661771197073,"homo",TRUE,TRUE,4,100,0.3625
"44","homo",100,0.365010389811611,0.0025927214777039,0.00277338614229503,0.0526629484770367,0.26179290747693,0.468227872146291,"homo",TRUE,TRUE,4,100,0.3625
"45","Naive",0,0.305,0.00367826633165829,0.00367826633165829,0.060648712530921,0.186130707730672,0.423869292269328,"homo",FALSE,FALSE,4,100,0.3625
"46","Naive",0,0.323304101124348,0.00208058345708813,0.00208058345708813,0.0456134131269316,0.233903454183616,0.41270474806508,"homo",FALSE,TRUE,4,100,0.3625
"47","Naive",0,0.305,0.00367826633165829,0.00371314846069214,0.0609356091353171,0.185568400718769,0.424431599281231,"homo",TRUE,FALSE,4,100,0.3625
"48","Naive",0,0.323099490340198,0.00204783368494388,0.00213511192017209,0.0462072712911301,0.232534902785712,0.413664077894685,"homo",TRUE,TRUE,4,100,0.3625
"49","hetero",100,0.39513654848413,0.0046824623004093,0.0046824623004093,0.0684285196421003,0.261019114470222,0.529253982498038,"homo",FALSE,FALSE,5,100,0.3625
"50","homo",100,0.396617535517082,0.00469448175762243,0.00469448175762243,0.0685162882650719,0.262328078163177,0.530906992870987,"homo",FALSE,FALSE,5,100,0.3625
"51","hetero",100,0.380696520151908,0.00277624578841255,0.00277624578841255,0.052690091937788,0.27742583761174,0.483967202692077,"homo",FALSE,TRUE,5,100,0.3625
"52","homo",100,0.376242648777858,0.00262560764646247,0.00262560764646247,0.0512406835089314,0.275812754557136,0.476672542998579,"homo",FALSE,TRUE,5,100,0.3625
"53","hetero",100,0.39513654848413,0.0046824623004093,0.00459256666391965,0.0677684783946021,0.262312771543629,0.527960325424631,"homo",TRUE,FALSE,5,100,0.3625
"54","homo",100,0.396617535517082,0.00469448175762243,0.00474054095180762,0.0688515864146035,0.261670905866012,0.531564165168152,"homo",TRUE,FALSE,5,100,0.3625
"55","hetero",100,0.376281460932567,0.00260097613698326,0.00270322438269794,0.0519925416064452,0.274377951919234,0.4781849699459,"homo",TRUE,TRUE,5,100,0.3625
"56","homo",100,0.378730578873637,0.00270841655205207,0.00283830513504174,0.0532757462175964,0.274312035037652,0.483149122709622,"homo",TRUE,TRUE,5,100,0.3625
"57","Naive",0,0.35,0.00365577889447236,0.00365577889447236,0.0604630374234735,0.231494624254094,0.468505375745906,"homo",FALSE,FALSE,5,100,0.3625
"58","Naive",0,0.334925007732606,0.00209389950976084,0.00209389950976084,0.0457591467333127,0.24523872817203,0.424611287293183,"homo",FALSE,TRUE,5,100,0.3625
"59","Naive",0,0.35,0.00365577889447236,0.00361231089317864,0.0601025032189062,0.232201258310241,0.467798741689759,"homo",TRUE,FALSE,5,100,0.3625
"60","Naive",0,0.328606519456076,0.00209964851702609,0.00213231105553347,0.0461769537273029,0.23810135323479,0.419111685677362,"homo",TRUE,TRUE,5,100,0.3625
"61","hetero",100,0.40358694551737,0.00477035296235283,0.00477035296235283,0.0690677418362062,0.268216659024895,0.538957232009844,"homo",FALSE,FALSE,6,100,0.3625
"62","homo",100,0.402283500310183,0.00476852873792307,0.00476852873792307,0.0690545345210803,0.266939099679688,0.537627900940678,"homo",FALSE,FALSE,6,100,0.3625
"63","hetero",100,0.351525594245892,0.00264075305890686,0.00264075305890686,0.0513882579866924,0.250806459363722,0.452244729128062,"homo",FALSE,TRUE,6,100,0.3625
"64","homo",100,0.352232881858551,0.0025360155500226,0.0025360155500226,0.0503588676403927,0.253531314981161,0.45093444873594,"homo",FALSE,TRUE,6,100,0.3625
"65","hetero",100,0.40358694551737,0.00477035296235283,0.00480250201287001,0.0693000866728896,0.267761271513002,0.539412619521737,"homo",TRUE,FALSE,6,100,0.3625
"66","homo",100,0.402283500310183,0.00476852873792307,0.00465037855390489,0.0681936841203413,0.268626335461213,0.535940665159153,"homo",TRUE,FALSE,6,100,0.3625
"67","hetero",100,0.351944120332891,0.00259029577254761,0.00255116894931544,0.0505090976885892,0.252948107971641,0.450940132694141,"homo",TRUE,TRUE,6,100,0.3625
"68","homo",100,0.350295704766615,0.00254933360531894,0.00246758031039553,0.0496747451970871,0.252934993239121,0.44765641629411,"homo",TRUE,TRUE,6,100,0.3625
"69","Naive",0,0.355,0.00371344221105528,0.00371344221105528,0.0609380194218296,0.235563676644012,0.474436323355988,"homo",FALSE,FALSE,6,100,0.3625
"70","Naive",0,0.31695604593512,0.00198105864338535,0.00198105864338535,0.0445090849533592,0.229719842441702,0.404192249428538,"homo",FALSE,TRUE,6,100,0.3625
"71","Naive",0,0.355,0.00371344221105528,0.00372420548009602,0.0610262687708827,0.235390711098208,0.474609288901792,"homo",TRUE,FALSE,6,100,0.3625
"72","Naive",0,0.31877489005851,0.00215509958439439,0.00193807001768157,0.044023516643739,0.232490382963981,0.405059397153038,"homo",TRUE,TRUE,6,100,0.3625
"73","hetero",100,0.27831527454883,0.004015842636762,0.004015842636762,0.0633706764739181,0.15411103098401,0.402519518113649,"homo",FALSE,FALSE,7,100,0.3625
"74","homo",100,0.277632274861957,0.00396836964796406,0.00396836964796406,0.0629949970074137,0.154164349521218,0.401100200202697,"homo",FALSE,FALSE,7,100,0.3625
"75","hetero",100,0.31558472828834,0.00228795560274383,0.00228795560274383,0.04783257888452,0.22183459638701,0.40933486018967,"homo",FALSE,TRUE,7,100,0.3625
"76","homo",100,0.316466992202905,0.00233335130800183,0.00233335130800183,0.0483047752091015,0.221791372511763,0.411142611894048,"homo",FALSE,TRUE,7,100,0.3625
"77","hetero",100,0.27831527454883,0.004015842636762,0.0041050446350418,0.0640706222464072,0.152739162478801,0.403891386618858,"homo",TRUE,FALSE,7,100,0.3625
"78","homo",100,0.277632274861957,0.00396836964796406,0.00385171800229255,0.0620622107428711,0.155992577004995,0.39927197271892,"homo",TRUE,FALSE,7,100,0.3625
"79","hetero",100,0.309373472152533,0.00246845942691065,0.00246308594264578,0.0496294866248462,0.212101465796622,0.406645478508443,"homo",TRUE,TRUE,7,100,0.3625
"80","homo",100,0.323820443289877,0.00229713729184219,0.00242971299164779,0.0492921189608216,0.227209665405003,0.420431221174751,"homo",TRUE,TRUE,7,100,0.3625
"81","Naive",0,0.245,0.00309032663316583,0.00309032663316583,0.0555907063560613,0.136044217666978,0.353955782333022,"homo",FALSE,FALSE,7,100,0.3625
"82","Naive",0,0.281928911028311,0.00178927470694153,0.00178927470694153,0.0422998192306011,0.199022788783778,0.364835033272844,"homo",FALSE,TRUE,7,100,0.3625
"83","Naive",0,0.245,0.00309032663316583,0.00307463289057812,0.0554493723190634,0.136321227289284,0.353678772710716,"homo",TRUE,FALSE,7,100,0.3625
"84","Naive",0,0.280386812905508,0.00175042448409288,0.00191486214490329,0.0437591378446067,0.194620478735555,0.366153147075461,"homo",TRUE,TRUE,7,100,0.3625
"85","hetero",100,0.426263312001601,0.00487294788096803,0.00487294788096803,0.0698065031423866,0.289445079955841,0.563081544047361,"homo",FALSE,FALSE,8,100,0.3625
"86","homo",100,0.424947359482588,0.00486790333457927,0.00486790333457927,0.0697703614336293,0.288199963884332,0.561694755080844,"homo",FALSE,FALSE,8,100,0.3625
"87","hetero",100,0.362049318588759,0.00268518811474484,0.00268518811474484,0.051818800784511,0.260486335329061,0.463612301848456,"homo",FALSE,TRUE,8,100,0.3625
"88","homo",100,0.357042154926104,0.00255826944419859,0.00255826944419859,0.0505793381154656,0.257908473857917,0.45617583599429,"homo",FALSE,TRUE,8,100,0.3625
"89","hetero",100,0.426263312001601,0.00487294788096803,0.00488003928250355,0.0698572779494274,0.289345563162719,0.563181060840483,"homo",TRUE,FALSE,8,100,0.3625
"90","homo",100,0.424947359482588,0.00486790333457927,0.00466453540396648,0.0682974040792655,0.291086907249648,0.558807811715527,"homo",TRUE,FALSE,8,100,0.3625
"91","hetero",100,0.366534875862805,0.00261843398114459,0.00235041824949372,0.048481112296375,0.271513641831468,0.461556109894142,"homo",TRUE,TRUE,8,100,0.3625
"92","homo",100,0.356115288236639,0.00264553802196355,0.00235370681340628,0.0485150163702568,0.261027603441564,0.451202973031713,"homo",TRUE,TRUE,8,100,0.3625
"93","Naive",0,0.375,0.00379082914572864,0.00379082914572864,0.0615697096446673,0.254325586557864,0.495674413442136,"homo",FALSE,FALSE,8,100,0.3625
"94","Naive",0,0.325677865959489,0.00206853877659637,0.00206853877659637,0.0454811914597273,0.236536368724452,0.414819363194525,"homo",FALSE,TRUE,8,100,0.3625
"95","Naive",0,0.375,0.00379082914572864,0.00370597659431886,0.0608767327828856,0.255683796249075,0.494316203750925,"homo",TRUE,FALSE,8,100,0.3625
"96","Naive",0,0.322961554204254,0.00200637973374272,0.00185611692965797,0.0430826755164761,0.238521061834336,0.407402046574173,"homo",TRUE,TRUE,8,100,0.3625
"97","hetero",100,0.367876912418716,0.00442575442445556,0.00442575442445556,0.0665263438380282,0.237487674473052,0.498266150364379,"homo",FALSE,FALSE,9,100,0.3625
"98","homo",100,0.368287711551576,0.00444846510193947,0.00444846510193947,0.0666968147810633,0.237564356697153,0.499011066405999,"homo",FALSE,FALSE,9,100,0.3625
"99","hetero",100,0.384127204042777,0.00224878731594658,0.00224878731594658,0.0474213803673679,0.291183006425561,0.477071401659993,"homo",FALSE,TRUE,9,100,0.3625
"100","homo",100,0.378850153523648,0.00238382672812666,0.00238382672812666,0.0488244480575732,0.283155993765758,0.474544313281538,"homo",FALSE,TRUE,9,100,0.3625
"101","hetero",100,0.367876912418716,0.00442575442445556,0.00446831572370182,0.0668454615041427,0.236862215340637,0.498891609496794,"homo",TRUE,FALSE,9,100,0.3625
"102","homo",100,0.368287711551576,0.00444846510193947,0.00431696242554011,0.0657035952253764,0.23951103125504,0.497064391848112,"homo",TRUE,FALSE,9,100,0.3625
"103","hetero",100,0.392824238774253,0.0022162890382489,0.00234864630115368,0.0484628342253493,0.297838829103833,0.487809648444672,"homo",TRUE,TRUE,9,100,0.3625
"104","homo",100,0.384276468256757,0.00224835930818507,0.00243645503405046,0.0493604602293218,0.287531743946964,0.481021192566549,"homo",TRUE,TRUE,9,100,0.3625
"105","Naive",0,0.325,0.0034641959798995,0.0034641959798995,0.0588574207717217,0.209641575064506,0.440358424935494,"homo",FALSE,FALSE,9,100,0.3625
"106","Naive",0,0.341625006576169,0.00177339540912411,0.00177339540912411,0.04211170157004,0.259087588171192,0.424162424981147,"homo",FALSE,TRUE,9,100,0.3625
"107","Naive",0,0.325,0.0034641959798995,0.00349314325265053,0.0591028193291194,0.209160602730148,0.440839397269852,"homo",TRUE,FALSE,9,100,0.3625
"108","Naive",0,0.342480770343044,0.0017220075562761,0.00180861668777643,0.0425278342709387,0.259127746831516,0.425833793854572,"homo",TRUE,TRUE,9,100,0.3625
"109","hetero",100,0.366237865318162,0.00411890753279161,0.00411890753279161,0.0641787155744925,0.240449894218117,0.492025836418207,"homo",FALSE,FALSE,10,100,0.3625
"110","homo",100,0.368287711551576,0.00412582030760116,0.00412582030760116,0.0642325486618829,0.242394229539069,0.494181193564083,"homo",FALSE,FALSE,10,100,0.3625
"111","hetero",100,0.328439098506322,0.00237952046341425,0.00237952046341425,0.0487803286521755,0.232831411194031,0.424046785818613,"homo",FALSE,TRUE,10,100,0.3625
"112","homo",100,0.335182061725573,0.00236753484914512,0.00236753484914512,0.0486573206120633,0.239815465741711,0.430548657709436,"homo",FALSE,TRUE,10,100,0.3625
"113","hetero",100,0.366237865318162,0.00411890753279161,0.00413930005060049,0.0643373923204888,0.24013889351078,0.492336837125543,"homo",TRUE,FALSE,10,100,0.3625
"114","homo",100,0.368287711551576,0.00412582030760116,0.00396504848506285,0.0629686309606843,0.244871462712841,0.491703960390311,"homo",TRUE,FALSE,10,100,0.3625
"115","hetero",100,0.329138189608622,0.00250750061355524,0.00230775995720075,0.048039150254774,0.234983185261357,0.423293193955887,"homo",TRUE,TRUE,10,100,0.3625
"116","homo",100,0.334417672823748,0.0023899886089625,0.0022824640499421,0.0477751405015422,0.240780118084384,0.428055227563111,"homo",TRUE,TRUE,10,100,0.3625
"117","Naive",0,0.325,0.00321293969849246,0.00321293969849246,0.0566827989648752,0.21390375548592,0.43609624451408,"homo",FALSE,FALSE,10,100,0.3625
"118","Naive",0,0.296384722401613,0.00189635919679157,0.00189635919679157,0.0435472065325845,0.21103376597042,0.381735678832806,"homo",FALSE,TRUE,10,100,0.3625
"119","Naive",0,0.325,0.00321293969849246,0.00322366841268254,0.0567773582749544,0.213718422643762,0.436281577356238,"homo",TRUE,FALSE,10,100,0.3625
"120","Naive",0,0.297900889975419,0.00187039875529464,0.00179915363579975,0.0424164312006532,0.214766212469418,0.38103556748142,"homo",TRUE,TRUE,10,100,0.3625
"121","hetero",100,0.35117567091139,0.00394738655287287,0.00394738655287287,0.0628282305406803,0.228034601839277,0.474316739983503,"homo",FALSE,FALSE,11,100,0.3625
"122","homo",100,0.351289817172272,0.00396143278488579,0.00396143278488579,0.0629399140838768,0.227929852377829,0.474649781966716,"homo",FALSE,FALSE,11,100,0.3625
"123","hetero",100,0.398879034172173,0.00216745399702634,0.00216745399702634,0.0465559233291139,0.307631101180101,0.490126967164244,"homo",FALSE,TRUE,11,100,0.3625
"124","homo",100,0.39573960170022,0.00223527314164515,0.00223527314164515,0.0472786753372507,0.303075100802447,0.488404102597994,"homo",FALSE,TRUE,11,100,0.3625
"125","hetero",100,0.35117567091139,0.00394738655287287,0.00391763649977135,0.0625910257127278,0.228499514759023,0.473851827063757,"homo",TRUE,FALSE,11,100,0.3625
"126","homo",100,0.351289817172272,0.00396143278488579,0.00383759742321135,0.0619483447979956,0.229873292466332,0.472706341878213,"homo",TRUE,FALSE,11,100,0.3625
"127","hetero",100,0.388514473761674,0.00220504280275588,0.00242798332260925,0.0492745707501267,0.291938089737755,0.485090857785594,"homo",TRUE,TRUE,11,100,0.3625
"128","homo",100,0.386316365238669,0.00213347514343897,0.00229429018514356,0.0478987493066735,0.292436541693077,0.480196188784262,"homo",TRUE,TRUE,11,100,0.3625
"129","Naive",0,0.31,0.00308492462311558,0.00308492462311558,0.0555420977558066,0.201139488772816,0.418860511227184,"homo",FALSE,FALSE,11,100,0.3625
"130","Naive",0,0.347058199931987,0.00182429136487529,0.00182429136487529,0.0427117239745166,0.263344759224319,0.430771640639655,"homo",FALSE,TRUE,11,100,0.3625
"131","Naive",0,0.31,0.00308492462311558,0.00314185409481896,0.0560522443334695,0.20013961985376,0.419860380146239,"homo",TRUE,FALSE,11,100,0.3625
"132","Naive",0,0.34513655270131,0.00174562705239629,0.00189174108088829,0.0434941499616706,0.259889585238251,0.430383520164368,"homo",TRUE,TRUE,11,100,0.3625
"133","hetero",100,0.457697184646778,0.0041218184304238,0.0041218184304238,0.0642013896300057,0.331864773214543,0.583529596079012,"homo",FALSE,FALSE,12,100,0.3625
"134","homo",100,0.458943148241195,0.00413614494101998,0.00413614494101998,0.0643128676162087,0.332892243970933,0.584994052511456,"homo",FALSE,FALSE,12,100,0.3625
"135","hetero",100,0.469915140285387,0.00221409120376168,0.00221409120376168,0.0470541305706702,0.377690739043028,0.562139541527746,"homo",FALSE,TRUE,12,100,0.3625
"136","homo",100,0.452483710082207,0.0023287742664141,0.0023287742664141,0.0482573752540904,0.357900992595755,0.547066427568658,"homo",FALSE,TRUE,12,100,0.3625
"137","hetero",100,0.457697184646778,0.0041218184304238,0.00398559881035965,0.0631315991430571,0.333961524039966,0.581432845253589,"homo",TRUE,FALSE,12,100,0.3625
"138","homo",100,0.458943148241195,0.00413614494101998,0.00415588115213995,0.0644661240663649,0.332591866848229,0.585294429634161,"homo",TRUE,FALSE,12,100,0.3625
"139","hetero",100,0.46846785946853,0.00237863112932134,0.00226841901384974,0.0476279226279054,0.375118846459375,0.561816872477685,"homo",TRUE,TRUE,12,100,0.3625
"140","homo",100,0.463694840175602,0.00223976408124968,0.00218361171586263,0.0467291313407668,0.372107425718858,0.555282254632347,"homo",TRUE,TRUE,12,100,0.3625
"141","Naive",0,0.405,0.00322097989949749,0.00322097989949749,0.0567536774094639,0.293764836287246,0.516235163712754,"homo",FALSE,FALSE,12,100,0.3625
"142","Naive",0,0.412898684592942,0.00172897078001981,0.00172897078001981,0.041580894411013,0.331401629102394,0.49439574008349,"homo",FALSE,TRUE,12,100,0.3625
"143","Naive",0,0.405,0.00322097989949749,0.00329691689937988,0.0574187852482084,0.292461248877472,0.517538751122528,"homo",TRUE,FALSE,12,100,0.3625
"144","Naive",0,0.408300701220846,0.0018022907029853,0.00174238386654283,0.0417418718619905,0.326488135724059,0.490113266717633,"homo",TRUE,TRUE,12,100,0.3625
"145","hetero",100,0.360320333578148,0.00466133789862019,0.00466133789862019,0.0682739913775384,0.226505769397375,0.494134897758921,"homo",FALSE,FALSE,13,100,0.3625
"146","homo",100,0.356955781965374,0.00468335051221776,0.00468335051221776,0.0684350094046735,0.222825628250554,0.491085935680194,"homo",FALSE,FALSE,13,100,0.3625
"147","hetero",100,0.362674266719675,0.0025367342555803,0.0025367342555803,0.050366002974033,0.263958714845333,0.461389818594017,"homo",FALSE,TRUE,13,100,0.3625
"148","homo",100,0.366582649804496,0.0026342554775203,0.0026342554775203,0.0513249985632762,0.265987501113905,0.467177798495087,"homo",FALSE,TRUE,13,100,0.3625
"149","hetero",100,0.360320333578148,0.00466133789862019,0.00466901752625576,0.068330209470305,0.226395583960272,0.494245083196024,"homo",TRUE,FALSE,13,100,0.3625
"150","homo",100,0.356955781965374,0.00468335051221776,0.00474123989642527,0.0688566619611006,0.221999204425967,0.49191235950478,"homo",TRUE,FALSE,13,100,0.3625
"151","hetero",100,0.374855178360682,0.00268159554685109,0.00261900477207283,0.051176212951652,0.274551644110292,0.475158712611072,"homo",TRUE,TRUE,13,100,0.3625
"152","homo",100,0.368622434689519,0.00252304273318769,0.00257698698685084,0.0507640324132239,0.269126759449577,0.468118109929462,"homo",TRUE,TRUE,13,100,0.3625
"153","Naive",0,0.315,0.00364711055276382,0.00364711055276382,0.0603913118980191,0.196635203700757,0.433364796299243,"homo",FALSE,FALSE,13,100,0.3625
"154","Naive",0,0.317087787120482,0.00198220408385785,0.00198220408385785,0.0445219505846032,0.229826367453187,0.404349206787776,"homo",FALSE,TRUE,13,100,0.3625
"155","Naive",0,0.315,0.00364711055276382,0.00363368028705741,0.0602800156524317,0.196853340333723,0.433146659666277,"homo",TRUE,FALSE,13,100,0.3625
"156","Naive",0,0.32408212752477,0.00195754986916696,0.00202351642724233,0.0449835128379535,0.235916062464286,0.412248192585254,"homo",TRUE,TRUE,13,100,0.3625
"157","hetero",100,0.341697156907904,0.00440248300994935,0.00440248300994935,0.0663512095590529,0.211651175841491,0.471743137974317,"homo",FALSE,FALSE,14,100,0.3625
"158","homo",100,0.33995788758607,0.0044524981618687,0.0044524981618687,0.0667270422083033,0.209175288062912,0.470740487109229,"homo",FALSE,FALSE,14,100,0.3625
"159","hetero",100,0.315997694364883,0.00262597342047073,0.00262597342047073,0.0512442525603675,0.215560804931888,0.416434583797877,"homo",FALSE,TRUE,14,100,0.3625
"160","homo",100,0.343310010332822,0.00265023608113259,0.00265023608113259,0.0514804436765321,0.242410194818676,0.444209825846967,"homo",FALSE,TRUE,14,100,0.3625
"161","hetero",100,0.341697156907904,0.00440248300994935,0.00436843860055028,0.0660941646482523,0.212154974609069,0.471239339206739,"homo",TRUE,FALSE,14,100,0.3625
"162","homo",100,0.33995788758607,0.0044524981618687,0.00447827252464371,0.0669198963286982,0.208797300932668,0.471118474239473,"homo",TRUE,FALSE,14,100,0.3625
"163","hetero",100,0.344764969435955,0.0026364125404077,0.00258376672827394,0.0508307655684423,0.245138499615209,0.444391439256701,"homo",TRUE,TRUE,14,100,0.3625
"164","homo",100,0.338355655600762,0.00257858403234336,0.0026003812637447,0.0509939335974849,0.238409382319664,0.438301928881859,"homo",TRUE,TRUE,14,100,0.3625
"165","Naive",0,0.3,0.00346733668341709,0.00346733668341709,0.0588840953349636,0.184589293881248,0.415410706118752,"homo",FALSE,FALSE,14,100,0.3625
"166","Naive",0,0.291882736822742,0.00201025043748704,0.00201025043748704,0.0448358164583521,0.204006151346923,0.37975932229856,"homo",FALSE,TRUE,14,100,0.3625
"167","Naive",0,0.3,0.00346733668341709,0.00342724912082417,0.058542711936023,0.185258393048092,0.414741606951908,"homo",TRUE,FALSE,14,100,0.3625
"168","Naive",0,0.285879317259237,0.00197750027298609,0.0021095231719486,0.0459295457407169,0.195859061781147,0.375899572737327,"homo",TRUE,TRUE,14,100,0.3625
"169","hetero",100,0.368856501205348,0.00440414551104819,0.00440414551104819,0.0663637364156675,0.238785967951131,0.498927034459566,"homo",FALSE,FALSE,15,100,0.3625
