"","spec","pi_param","kappa","de_rd","de_rd_var","var_to_use","std_err","ci_low","ci_high","setup","augmented","iter","m_e","kappa_","true_de"
"22","homo","150",0.932692307692308,0.492931595151107,0.00545571579244791,0.00545571579244791,0.0738628173876945,0.348163133274567,0.637700057027648,"hetero",TRUE,4,150,0.932692307692308,0.52
"23","Naive","0",1,0.39,0.0113395,0.0113395,0.106487088419207,0.181289141879822,0.598710858120178,"hetero",FALSE,4,150,0.932692307692308,0.52
"24","Naive","0",1,0.47540353624104,0.00355855937598865,0.00355855937598865,0.059653661882475,0.35848450740546,0.592322565076621,"hetero",TRUE,4,150,0.932692307692308,0.52
"25","hetero","150",0.932692307692308,0.528284372760546,0.029074860475349,0.029074860475349,0.170513519919533,0.194084014841108,0.862484730679983,"hetero",FALSE,5,150,0.932692307692308,0.52
"26","homo","150",0.932692307692308,0.528803625473248,0.0280247614690105,0.0280247614690105,0.167405977996637,0.200693937803135,0.856913313143361,"hetero",FALSE,5,150,0.932692307692308,0.52
"27","hetero","150",0.932692307692308,0.552920789823082,0.00481321745212732,0.00481321745212732,0.0693773554708402,0.416943671757602,0.688897907888562,"hetero",TRUE,5,150,0.932692307692308,0.52
"28","homo","150",0.932692307692308,0.553464257763511,0.0048638266071574,0.0048638266071574,0.0697411399903773,0.416774135141606,0.690154380385417,"hetero",TRUE,5,150,0.932692307692308,0.52
"29","Naive","0",1,0.51,0.0107995,0.0107995,0.103920642800168,0.30631928286142,0.71368071713858,"hetero",FALSE,5,150,0.932692307692308,0.52
"30","Naive","0",1,0.533783729653477,0.00324009092528304,0.00324009092528304,0.0569217965746255,0.422219058431896,0.645348400875059,"hetero",TRUE,5,150,0.932692307692308,0.52
"31","hetero","150",0.932692307692308,0.621511026777112,0.0299568660212639,0.0299568660212639,0.173080518895871,0.282279443315702,0.960742610238523,"hetero",FALSE,6,150,0.932692307692308,0.52
"32","homo","150",0.932692307692308,0.622121912321468,0.0291068928818417,0.0291068928818417,0.170607423290552,0.287737507176806,0.956506317466131,"hetero",FALSE,6,150,0.932692307692308,0.52
"33","hetero","150",0.932692307692308,0.518954359691796,0.00511398178571097,0.00511398178571097,0.0715121093641557,0.378793200879561,0.65911551850403,"hetero",TRUE,6,150,0.932692307692308,0.52
"34","homo","150",0.932692307692308,0.519464441899283,0.00504726029402231,0.00504726029402231,0.0710440728986051,0.380220617702979,0.658708266095587,"hetero",TRUE,6,150,0.932692307692308,0.52
"35","Naive","0",1,0.6,0.011,0.011,0.104880884817015,0.394437243091957,0.805562756908043,"hetero",FALSE,6,150,0.932692307692308,0.52
