"","spec","pi_param","kappa","de_rd","de_rd_var","var_to_use","std_err","ci_low","ci_high","setup","augmented","iter","m_e","kappa_","true_de"
"85","hetero","150",1.5,2.15075520761716,0.0595918699360818,0.0595918699360818,0.244114460727098,1.67229965648663,2.62921075874769,"hetero",FALSE,15,150,1.5,2
"86","homo","150",1.5,2.13877445634818,0.0568862223513447,0.0568862223513447,0.23850832763521,1.67130672417029,2.60624218852607,"hetero",FALSE,15,150,1.5,2
"87","hetero","150",1.5,2.22285972947437,0.0258968018814738,0.0258968018814738,0.160924833016765,1.90745285254339,2.53826660640535,"hetero",TRUE,15,150,1.5,2
"88","homo","150",1.5,2.21047732099277,0.0249013979717626,0.0249013979717626,0.15780176796146,1.90119153909156,2.51976310289398,"hetero",TRUE,15,150,1.5,2
"89","Naive","0",1,2.70373414470463,0.039705980104284,0.039705980104284,0.199263594528163,2.31318467599944,3.09428361340982,"hetero",FALSE,15,150,1.5,2
"90","Naive","0",1,2.79437740203234,0.0277878682874116,0.0277878682874116,0.166696935446971,2.46765741222308,3.1210973918416,"hetero",TRUE,15,150,1.5,2
"91","hetero","150",1.5,1.91485512667396,0.0648108654093035,0.0648108654093035,0.254579782012051,1.41588792273828,2.41382233060964,"hetero",FALSE,16,150,1.5,2
"92","homo","150",1.5,1.90418845344795,0.0605709174616825,0.0605709174616825,0.246111595544953,1.42181859000215,2.38655831689374,"hetero",FALSE,16,150,1.5,2
"93","hetero","150",1.5,1.84669216074183,0.0297203712978925,0.0297203712978925,0.172395972394637,1.50880226376858,2.18458205771508,"hetero",TRUE,16,150,1.5,2
"94","homo","150",1.5,1.83640518834727,0.0291125734728943,0.0291125734728943,0.170624070614009,1.50198815504819,2.17082222164635,"hetero",TRUE,16,150,1.5,2
"95","Naive","0",1,2.4071819841771,0.0427600129935053,0.0427600129935053,0.206784943826927,2.00189094173119,2.81247302662302,"hetero",FALSE,16,150,1.5,2
"96","Naive","0",1,2.32149369303995,0.0324368423239576,0.0324368423239576,0.180102310712433,1.96849965051114,2.67448773556876,"hetero",TRUE,16,150,1.5,2
"97","hetero","150",1.5,1.87730957042191,0.061039847858379,0.061039847858379,0.24706243716595,1.39307609164395,2.36154304919986,"hetero",FALSE,17,150,1.5,2
"98","homo","150",1.5,1.86685204418255,0.0574417879692416,0.0574417879692416,0.239670164954342,1.39710715270326,2.33659693566183,"hetero",FALSE,17,150,1.5,2
"99","hetero","150",1.5,1.99026929337971,0.0280801085048056,0.0280801085048056,0.167571204282853,1.66183576813932,2.31870281862011,"hetero",TRUE,17,150,1.5,2
"100","homo","150",1.5,1.97918252661155,0.0268528576396868,0.0268528576396868,0.16386841562573,1.65800633378148,2.30035871944162,"hetero",TRUE,17,150,1.5,2
"101","Naive","0",1,2.35998312023336,0.039661024554909,0.039661024554909,0.19915075835886,1.96965480635616,2.75031143411057,"hetero",FALSE,17,150,1.5,2
"102","Naive","0",1,2.5019858264715,0.0297893471146869,0.0297893471146869,0.172595907004445,2.16370406486376,2.84026758807923,"hetero",TRUE,17,150,1.5,2
"103","hetero","150",1.5,1.76561600541241,0.0605235142381372,0.0605235142381372,0.246015272367667,1.28343493192497,2.24779707889985,"hetero",FALSE,18,150,1.5,2
"104","homo","150",1.5,1.75578066658703,0.0566846385278618,0.0566846385278618,0.238085359751207,1.2891419362284,2.22241939694566,"hetero",FALSE,18,150,1.5,2
"105","hetero","150",1.5,1.78540177037511,0.0286862739606189,0.0286862739606189,0.169370227491785,1.45344222443786,2.11736131631236,"hetero",TRUE,18,150,1.5,2
"106","homo","150",1.5,1.77545621522765,0.0278223211103723,0.0278223211103723,0.16680024313643,1.44853374606772,2.10237868438757,"hetero",TRUE,18,150,1.5,2
"107","Naive","0",1,2.21957211279262,0.0394345017032549,0.0394345017032549,0.198581221930108,1.83036006980365,2.60878415578158,"hetero",FALSE,18,150,1.5,2
"108","Naive","0",1,2.24444497982987,0.0309049752695542,0.0309049752695542,0.175798109402673,1.8998870168504,2.58900294280934,"hetero",TRUE,18,150,1.5,2
"109","hetero","150",1.5,1.79981051356413,0.0607168925538248,0.0607168925538248,0.246407979890719,1.31685974747505,2.28276127965321,"hetero",FALSE,19,150,1.5,2
"110","homo","150",1.5,1.78978469471784,0.0561925411977338,0.0561925411977338,0.237049659771394,1.32517589901843,2.25439349041724,"hetero",FALSE,19,150,1.5,2
"111","hetero","150",1.5,1.96867745109427,0.0286384649745164,0.0286384649745164,0.169229031122075,1.6369946449564,2.30036025723215,"hetero",TRUE,19,150,1.5,2
"112","homo","150",1.5,1.95771096137621,0.0278702556841653,0.0278702556841653,0.166943869860996,1.63050698900892,2.28491493374351,"hetero",TRUE,19,150,1.5,2
"113","Naive","0",1,2.26255834336119,0.0406139304456451,0.0406139304456451,0.201528981651883,1.86756879748246,2.65754788923991,"hetero",FALSE,19,150,1.5,2
"114","Naive","0",1,2.47484252302745,0.0313779074282799,0.0313779074282799,0.17713810270035,2.127658221445,2.82202682460989,"hetero",TRUE,19,150,1.5,2
"115","hetero","150",1.5,2.29913488073716,0.0642588214648215,0.0642588214648215,0.253493237512999,1.80229726488723,2.7959724965871,"hetero",FALSE,20,150,1.5,2
"116","homo","150",1.5,2.28632758261119,0.0614524743284814,0.0614524743284814,0.247896095831462,1.80046016287344,2.77219500234895,"hetero",FALSE,20,150,1.5,2
"117","hetero","150",1.5,2.20667312127674,0.0259940459651036,0.0259940459651036,0.161226691230403,1.89067461311859,2.52267162943488,"hetero",TRUE,20,150,1.5,2
"118","homo","150",1.5,2.19438088006569,0.025411587064809,0.025411587064809,0.159410122215652,1.88194278175188,2.50681897837949,"hetero",TRUE,20,150,1.5,2
"119","Naive","0",1,2.89026359592895,0.0425073514526096,0.0425073514526096,0.206173110401453,2.4861717249615,3.2943554668964,"hetero",FALSE,20,150,1.5,2
"120","Naive","0",1,2.77402906805369,0.0283670085545983,0.0283670085545983,0.168425082914031,2.44392197144902,3.10413616465837,"hetero",TRUE,20,150,1.5,2
"121","hetero","150",1.5,2.10890584450461,0.0654023113760599,0.0654023113760599,0.255738756108768,1.60766709308035,2.61014459592887,"hetero",FALSE,21,150,1.5,2
"122","homo","150",1.5,2.09715821451715,0.0626041712223202,0.0626041712223202,0.250208255703764,1.60675904470318,2.58755738433111,"hetero",FALSE,21,150,1.5,2
"123","hetero","150",1.5,1.9970114604971,0.0283678419332934,0.0283678419332934,0.168427556929659,1.6668995149109,2.3271234060833,"hetero",TRUE,21,150,1.5,2
"124","homo","150",1.5,1.98588713658299,0.0276949230136094,0.0276949230136094,0.16641791674459,1.6597140133814,2.31206025978457,"hetero",TRUE,21,150,1.5,2
"125","Naive","0",1,2.65112492558904,0.0437627449829387,0.0437627449829387,0.209195470751493,2.24110933718721,3.06114051399086,"hetero",FALSE,21,150,1.5,2
"126","Naive","0",1,2.51046146673964,0.0312161100464573,0.0312161100464573,0.176680814030436,2.16417343448077,2.85674949899851,"hetero",TRUE,21,150,1.5,2
"127","hetero","150",1.5,2.11381073696392,0.0622698256165497,0.0622698256165497,0.249539226608863,1.62472284008057,2.60289863384728,"hetero",FALSE,22,150,1.5,2
"128","homo","150",1.5,2.10203578434283,0.058969435936811,0.058969435936811,0.242836232751233,1.62608551400903,2.57798605467664,"hetero",FALSE,22,150,1.5,2
"129","hetero","150",1.5,2.09200328108342,0.0280353192593522,0.0280353192593522,0.167437508519902,1.76383179472329,2.42017476744355,"hetero",TRUE,22,150,1.5,2
"130","homo","150",1.5,2.08034980658489,0.0273665149207198,0.0273665149207198,0.165428277270604,1.75611634111,2.40458327205978,"hetero",TRUE,22,150,1.5,2
"131","Naive","0",1,2.65729091099332,0.0410805092207418,0.0410805092207418,0.202683273164664,2.26003899532188,3.05454282666475,"hetero",FALSE,22,150,1.5,2
"132","Naive","0",1,2.62987655771665,0.0303749113698196,0.0303749113698196,0.174283996310102,2.28828620186714,2.97146691356616,"hetero",TRUE,22,150,1.5,2
"133","hetero","150",1.5,1.96367751013786,0.0625780282728501,0.0625780282728501,0.25015600786879,1.47338074419871,2.453974276077,"hetero",FALSE,23,150,1.5,2
"134","homo","150",1.5,1.95273887251972,0.0593668623260831,0.0593668623260831,0.243653159893491,1.4751874544091,2.43029029063034,"hetero",FALSE,23,150,1.5,2
"135","hetero","150",1.5,1.91158306957512,0.0286047963086376,0.0286047963086376,0.169129525242158,1.58009529137814,2.24307084777211,"hetero",TRUE,23,150,1.5,2
"136","homo","150",1.5,1.9009346232966,0.027854233823595,0.027854233823595,0.166895877191724,1.5738247148326,2.2280445317606,"hetero",TRUE,23,150,1.5,2
"137","Naive","0",1,2.46855705128362,0.0423600925731733,0.0423600925731733,0.205815676208527,2.06516573846115,2.87194836410609,"hetero",FALSE,23,150,1.5,2
"138","Naive","0",1,2.40306865111613,0.0308428394640848,0.0308428394640848,0.17562129558822,2.05885723684496,2.7472800653873,"hetero",TRUE,23,150,1.5,2
"139","hetero","150",1.5,1.9917640776886,0.0632375705904589,0.0632375705904589,0.251470814589803,1.49889033792964,2.48463781744757,"hetero",FALSE,24,150,1.5,2
"140","homo","150",1.5,1.98066898424573,0.0593659090118233,0.0593659090118233,0.243651203591986,1.5031214004156,2.45821656807586,"hetero",FALSE,24,150,1.5,2
"141","hetero","150",1.5,1.93274013089947,0.0278891155745554,0.0278891155745554,0.167000346031244,1.6054254672725,2.26005479452643,"hetero",TRUE,24,150,1.5,2
"142","homo","150",1.5,1.921973829512,0.0269735002993747,0.0269735002993747,0.164236111435259,1.60007696613799,2.24387069288601,"hetero",TRUE,24,150,1.5,2
"143","Naive","0",1,2.50386493356867,0.0421736958883601,0.0421736958883601,0.205362352655885,2.10136211858272,2.90636774855462,"hetero",FALSE,24,150,1.5,2
"144","Naive","0",1,2.42966538741678,0.0299415542612465,0.0299415542612465,0.173036280187845,2.09052051022982,2.76881026460374,"hetero",TRUE,24,150,1.5,2
"145","hetero","150",1.5,2.19991616539159,0.0679297270585801,0.0679297270585801,0.260633319164262,1.6890842466585,2.71074808412468,"hetero",FALSE,25,150,1.5,2
"146","homo","150",1.5,2.18766156370712,0.063626766810915,0.063626766810915,0.252243467330504,1.69327345240382,2.68204967501041,"hetero",FALSE,25,150,1.5,2
"147","hetero","150",1.5,2.19957994137363,0.0310864009687763,0.0310864009687763,0.176313360153949,1.85401210547865,2.54514777726861,"hetero",TRUE,25,150,1.5,2
"148","homo","150",1.5,2.18732721262026,0.0304085851761656,0.0304085851761656,0.17438057568481,1.84554756467468,2.52910686056585,"hetero",TRUE,25,150,1.5,2
"149","Naive","0",1,2.76553483668965,0.0440498360863615,0.0440498360863615,0.209880528125792,2.35417656050685,3.17689311287245,"hetero",FALSE,25,150,1.5,2
"150","Naive","0",1,2.76511216638556,0.0335944449025398,0.0335944449025398,0.183287874401281,2.40587453375615,3.12434979901497,"hetero",TRUE,25,150,1.5,2
"151","hetero","150",1.5,1.6959847571088,0.0546822517308518,0.0546822517308518,0.233842365132693,1.23766214338905,2.15430737082854,"hetero",FALSE,26,150,1.5,2
"152","homo","150",1.5,1.68653729816092,0.0525889811395765,0.0525889811395765,0.229322875308105,1.23707272172587,2.13600187459598,"hetero",FALSE,26,150,1.5,2
"153","hetero","150",1.5,1.84677409657365,0.0292289608229022,0.0292289608229022,0.170964794103646,1.5116892575062,2.1818589356411,"hetero",TRUE,26,150,1.5,2
"154","homo","150",1.5,1.83648666775671,0.0284290965805932,0.0284290965805932,0.168609301583849,1.50601850919391,2.1669548263195,"hetero",TRUE,26,150,1.5,2
"155","Naive","0",1,2.13203803038745,0.0384195107423978,0.0384195107423978,0.196008955770898,1.74786753642919,2.51620852434572,"hetero",FALSE,26,150,1.5,2
"156","Naive","0",1,2.32159669532742,0.0313241402841377,0.0313241402841377,0.17698627145668,1.97470997751429,2.66848341314054,"hetero",TRUE,26,150,1.5,2
"157","hetero","150",1.5,1.85763037904053,0.0625693288673097,0.0625693288673097,0.250138619303997,1.36736769406212,2.34789306401894,"hetero",FALSE,27,150,1.5,2
"158","homo","150",1.5,1.84728247545663,0.0581417234687761,0.0581417234687761,0.241125949389061,1.37468429891605,2.31988065199722,"hetero",FALSE,27,150,1.5,2
"159","hetero","150",1.5,1.88334221735753,0.0289052116818147,0.0289052116818147,0.170015327784923,1.55011829807931,2.21656613663575,"hetero",TRUE,27,150,1.5,2
"160","homo","150",1.5,1.87285108634429,0.0281334192822169,0.0281334192822169,0.167730197884033,1.54410593937181,2.20159623331677,"hetero",TRUE,27,150,1.5,2
"161","Naive","0",1,2.33524422782498,0.040995171530329,0.040995171530329,0.202472643906106,1.93840513791441,2.73208331773555,"hetero",FALSE,27,150,1.5,2
"162","Naive","0",1,2.36756681615795,0.0312721257474488,0.0312721257474488,0.176839265287574,2.02096822514179,2.71416540717412,"hetero",TRUE,27,150,1.5,2
"163","hetero","150",1.5,1.79831098580941,0.0518473849312437,0.0518473849312437,0.227700208456742,1.35202677796193,2.24459519365688,"hetero",FALSE,28,150,1.5,2
"164","homo","150",1.5,1.78829352006112,0.0507933900999959,0.0507933900999959,0.225373889570189,1.34656881344785,2.2300182266744,"hetero",FALSE,28,150,1.5,2
"165","hetero","150",1.5,1.96320256387784,0.0255065523230715,0.0255065523230715,0.159707709028311,1.65018120612895,2.27622392162673,"hetero",TRUE,28,150,1.5,2
"166","homo","150",1.5,1.95226657194108,0.0247154037471743,0.0247154037471743,0.157211334665075,1.64413801803606,2.2603951258461,"hetero",TRUE,28,150,1.5,2
"167","Naive","0",1,2.26067327323465,0.0365936995383403,0.0365936995383403,0.191294797468045,1.8857423597674,2.6356041867019,"hetero",FALSE,28,150,1.5,2
"168","Naive","0",1,2.46795999197368,0.0276307214078444,0.0276307214078444,0.166224912115617,2.14216515089373,2.79375483305362,"hetero",TRUE,28,150,1.5,2
"169","hetero","150",1.5,2.11152456219343,0.0601655431352195,0.0601655431352195,0.245286655028804,1.63077155244868,2.59227757193819,"hetero",FALSE,29,150,1.5,2
