"","spec","pi_param","kappa","de_rd","de_rd_var","var_to_use","std_err","ci_low","ci_high","setup","bootstrap","augmented","iter","m_e","kappa_","true_de"
"16","homo",50,2,0.328120909572156,0.0020867165663079,0.0020867165663079,0.0456805928848116,0.238588592725489,0.417653226418824,"hetero",FALSE,TRUE,2,50,2,0.345
"17","hetero",50,2,0.254692161140977,0.00310062516392193,0.00303362965582098,0.0550783955450863,0.146740489546356,0.362643832735597,"hetero",TRUE,FALSE,2,50,2,0.345
"18","homo",50,2,0.253823397316091,0.0031125175460797,0.00308639590330192,0.0555553409070804,0.144936929989369,0.362709864642814,"hetero",TRUE,FALSE,2,50,2,0.345
"19","hetero",50,2,0.335632659487382,0.00214320873890738,0.00241173216701914,0.049109389804997,0.239380024166849,0.431885294807915,"hetero",TRUE,TRUE,2,50,2,0.345
"20","homo",50,2,0.330756347689723,0.00217844628191529,0.00239212088627459,0.048909312878782,0.234895855938709,0.426616839440736,"hetero",TRUE,TRUE,2,50,2,0.345
"21","Naive",0,0,0.31,0.0046427135678392,0.0046427135678392,0.0681374608261799,0.176453030782679,0.443546969217321,"hetero",FALSE,FALSE,2,50,2,0.345
"22","Naive",0,0,0.405194011653605,0.00330721629711311,0.00330721629711311,0.0575084019697393,0.292479614984464,0.517908408322746,"hetero",FALSE,TRUE,2,50,2,0.345
"23","Naive",0,0,0.31,0.0046427135678392,0.00462967153430686,0.0680416896785115,0.176640738782867,0.443359261217133,"hetero",TRUE,FALSE,2,50,2,0.345
"24","Naive",0,0,0.39209659095139,0.00323656734646243,0.00352272685580395,0.0593525640204697,0.275767703081162,0.508425478821619,"hetero",TRUE,TRUE,2,50,2,0.345
"25","hetero",50,2,0.488367432542454,0.00350711748380797,0.00350711748380797,0.0592209209976337,0.3722965602558,0.604438304829108,"hetero",FALSE,FALSE,3,50,2,0.345
"26","homo",50,2,0.483083240053206,0.0034763576748562,0.0034763576748562,0.0589606451360244,0.367522499081351,0.59864398102506,"hetero",FALSE,FALSE,3,50,2,0.345
"27","hetero",50,2,0.428861745804084,0.00217768023639038,0.00217768023639038,0.0466656215686706,0.337398808213314,0.520324683394854,"hetero",FALSE,TRUE,3,50,2,0.345
"28","homo",50,2,0.428134926161246,0.00215959540119195,0.00215959540119195,0.0464714471605086,0.337052563417193,0.519217288905299,"hetero",FALSE,TRUE,3,50,2,0.345
"29","hetero",50,2,0.488367432542454,0.00350711748380797,0.00354512472064007,0.0595409499474107,0.371669315040227,0.605065550044681,"hetero",TRUE,FALSE,3,50,2,0.345
"30","homo",50,2,0.483083240053206,0.0034763576748562,0.00343518487840191,0.0586104502490973,0.368208868447299,0.597957611659113,"hetero",TRUE,FALSE,3,50,2,0.345
"31","hetero",50,2,0.442739458588009,0.00227138460182068,0.00196492683551531,0.0443274952542472,0.355859164364814,0.529619752811204,"hetero",TRUE,TRUE,3,50,2,0.345
"32","homo",50,2,0.423169648578682,0.00213635634008547,0.00196021469342897,0.0442743118910838,0.336393591831864,0.5099457053255,"hetero",TRUE,TRUE,3,50,2,0.345
"33","Naive",0,0,0.59,0.00518542713567839,0.00518542713567839,0.072009909982435,0.448863169904456,0.731136830095544,"hetero",FALSE,FALSE,3,50,2,0.345
"34","Naive",0,0,0.52815980309879,0.00321621959216684,0.00321621959216684,0.0567117235866345,0.417006867367795,0.639312738829784,"hetero",FALSE,TRUE,3,50,2,0.345
"35","Naive",0,0,0.59,0.00518542713567839,0.00543228226045209,0.0737040179396761,0.445542779322341,0.734457220677659,"hetero",TRUE,FALSE,3,50,2,0.345
"36","Naive",0,0,0.521171989052499,0.00344182217456116,0.00290685495081202,0.0539152571246027,0.415500026871061,0.626843951233937,"hetero",TRUE,TRUE,3,50,2,0.345
"37","hetero",50,2,0.329416650662942,0.00335707027117818,0.00335707027117818,0.0579402301615913,0.215855886290261,0.442977415035622,"hetero",FALSE,FALSE,4,50,2,0.345
"38","homo",50,2,0.327514061053021,0.00336889008126388,0.00336889008126388,0.0580421405641098,0.213753555961754,0.441274566144288,"hetero",FALSE,FALSE,4,50,2,0.345
"39","hetero",50,2,0.329941484052915,0.00237883134884382,0.00237883134884382,0.0487732646933115,0.234347641845586,0.425535326260245,"hetero",FALSE,TRUE,4,50,2,0.345
"40","homo",50,2,0.330331181993191,0.00221100566114243,0.00221100566114243,0.047021331979671,0.238171064807935,0.422491299178448,"hetero",FALSE,TRUE,4,50,2,0.345
"41","hetero",50,2,0.329416650662942,0.00335707027117818,0.00319599656123315,0.0565331456866956,0.218613721184263,0.440219580141621,"hetero",TRUE,FALSE,4,50,2,0.345
"42","homo",50,2,0.327514061053021,0.00336889008126388,0.0033042227850715,0.0574823693411424,0.214850687398353,0.440177434707689,"hetero",TRUE,FALSE,4,50,2,0.345
"43","hetero",50,2,0.334635910334621,0.00213377430342306,0.00251078266924951,0.0501077106765966,0.236426602060739,0.432845218608503,"hetero",TRUE,TRUE,4,50,2,0.345
"44","homo",50,2,0.323083115335877,0.00227081796089861,0.00246582815044611,0.0496571057397238,0.225756976509521,0.420409254162233,"hetero",TRUE,TRUE,4,50,2,0.345
"45","Naive",0,0,0.4,0.0050251256281407,0.0050251256281407,0.0708881205008336,0.261061836886631,0.538938163113369,"hetero",FALSE,FALSE,4,50,2,0.345
"46","Naive",0,0,0.398118796337276,0.00330304973272829,0.00330304973272829,0.0574721648515896,0.285475423114612,0.51076216955994,"hetero",FALSE,TRUE,4,50,2,0.345
"47","Naive",0,0,0.4,0.0050251256281407,0.00491622394878976,0.070115789582588,0.262575577670539,0.537424422329461,"hetero",TRUE,FALSE,4,50,2,0.345
"48","Naive",0,0,0.422408034707391,0.00334824626908252,0.00367831469875019,0.0606491112774968,0.303537960909135,0.541278108505647,"hetero",TRUE,TRUE,4,50,2,0.345
"49","hetero",50,2,0.369763474048392,0.00365831854251793,0.00365831854251793,0.0604840354351289,0.251216942955895,0.488310005140889,"hetero",FALSE,FALSE,5,50,2,0.345
"50","homo",50,2,0.368453318684649,0.00369735686418711,0.00369735686418711,0.0608058949789172,0.249275954478246,0.487630682891051,"hetero",FALSE,FALSE,5,50,2,0.345
"51","hetero",50,2,0.366261572897066,0.00228999397989415,0.00228999397989415,0.0478538815551482,0.27246968852853,0.460053457265602,"hetero",FALSE,TRUE,5,50,2,0.345
"52","homo",50,2,0.374969803413822,0.00222567801359886,0.00222567801359886,0.0471770920426308,0.282504402114935,0.46743520471271,"hetero",FALSE,TRUE,5,50,2,0.345
"53","hetero",50,2,0.369763474048392,0.00365831854251793,0.00367313050312909,0.0606063569531208,0.250977197186096,0.488549750910687,"hetero",TRUE,FALSE,5,50,2,0.345
"54","homo",50,2,0.368453318684649,0.00369735686418711,0.00366618085648129,0.060548995503487,0.249779468197736,0.487127169171561,"hetero",TRUE,FALSE,5,50,2,0.345
"55","hetero",50,2,0.384049590060677,0.00258599450317518,0.00225454841630753,0.0474820852143998,0.290986413129591,0.477112766991762,"hetero",TRUE,TRUE,5,50,2,0.345
"56","homo",50,2,0.385418204268285,0.0023292544397641,0.00220883230745318,0.046998216002878,0.293303393565011,0.47753301497156,"hetero",TRUE,TRUE,5,50,2,0.345
"57","Naive",0,0,0.45,0.00551507537688442,0.00551507537688442,0.0742635534894771,0.304446109796661,0.595553890203339,"hetero",FALSE,FALSE,5,50,2,0.345
"58","Naive",0,0,0.446251788283537,0.00362902625408773,0.00362902625408773,0.0602413998350613,0.328180814228539,0.564322762338534,"hetero",FALSE,TRUE,5,50,2,0.345
"59","Naive",0,0,0.45,0.00551507537688442,0.00546572322064413,0.0739305296927063,0.305098824444327,0.594901175555673,"hetero",TRUE,FALSE,5,50,2,0.345
"60","Naive",0,0,0.462850044597606,0.00326408091175425,0.00344916448636738,0.0587295878273241,0.347742167629169,0.577957921566043,"hetero",TRUE,TRUE,5,50,2,0.345
"61","hetero",50,2,0.413720336969308,0.00387580167039076,0.00387580167039076,0.0622559368284725,0.291700942961701,0.535739730976915,"hetero",FALSE,FALSE,6,50,2,0.345
"62","homo",50,2,0.409392576316276,0.00387422359345346,0.00387422359345346,0.0622432614300814,0.287398025633006,0.531387126999547,"hetero",FALSE,FALSE,6,50,2,0.345
"63","hetero",50,2,0.370301125001663,0.00236460811033571,0.00236460811033571,0.0486272363016418,0.274993493182726,0.465608756820599,"hetero",FALSE,TRUE,6,50,2,0.345
"64","homo",50,2,0.366447350834705,0.00231522967358987,0.00231522967358987,0.0481168335781758,0.272140089971373,0.460754611698038,"hetero",FALSE,TRUE,6,50,2,0.345
"65","hetero",50,2,0.413720336969308,0.00387580167039076,0.00403298080012707,0.0635057540710058,0.289251346179079,0.538189327759538,"hetero",TRUE,FALSE,6,50,2,0.345
"66","homo",50,2,0.409392576316276,0.00387422359345346,0.00387714694103518,0.0622667402473839,0.287352007996693,0.531433144635859,"hetero",TRUE,FALSE,6,50,2,0.345
"67","hetero",50,2,0.373899655105592,0.00244840916455992,0.002260544079102,0.0475451793466172,0.280712815947725,0.46708649426346,"hetero",TRUE,TRUE,6,50,2,0.345
"68","homo",50,2,0.3678627856798,0.00267208636573406,0.00219595444505622,0.0468610119935135,0.276016889893414,0.459708681466186,"hetero",TRUE,TRUE,6,50,2,0.345
"69","Naive",0,0,0.5,0.00577889447236181,0.00577889447236181,0.076019040196268,0.351005419076012,0.648994580923988,"hetero",FALSE,FALSE,6,50,2,0.345
"70","Naive",0,0,0.453774318566214,0.003436836221242,0.003436836221242,0.0586245360002277,0.338872339395396,0.568676297737032,"hetero",FALSE,TRUE,6,50,2,0.345
"71","Naive",0,0,0.5,0.00577889447236181,0.00589128801360272,0.0767547263274563,0.349563500754957,0.650436499245043,"hetero",TRUE,FALSE,6,50,2,0.345
"72","Naive",0,0,0.440877438841453,0.00361377780984701,0.00337481845047593,0.0580931876425794,0.32701688331487,0.554737994368035,"hetero",TRUE,TRUE,6,50,2,0.345
"73","hetero",50,2,0.256611927081377,0.00338294421663575,0.00338294421663575,0.0581630829361353,0.142614379296736,0.370609474866019,"hetero",FALSE,FALSE,7,50,2,0.345
"74","homo",50,2,0.253823397316091,0.00338202875258081,0.00338202875258081,0.0581552126002546,0.139841275106322,0.36780551952586,"hetero",FALSE,FALSE,7,50,2,0.345
"75","hetero",50,2,0.286597561115632,0.0024183966612978,0.0024183966612978,0.0491771965579352,0.190212027001431,0.382983095229832,"hetero",FALSE,TRUE,7,50,2,0.345
"76","homo",50,2,0.291552036729439,0.00226512420908424,0.00226512420908424,0.0475933210554195,0.198270841556165,0.384833231902713,"hetero",FALSE,TRUE,7,50,2,0.345
"77","hetero",50,2,0.256611927081377,0.00338294421663575,0.00348048164874662,0.058995607029224,0.14098266205802,0.372241192104734,"hetero",TRUE,FALSE,7,50,2,0.345
"78","homo",50,2,0.253823397316091,0.00338202875258081,0.00340554959251064,0.0583570869090519,0.139445608731676,0.368201185900507,"hetero",TRUE,FALSE,7,50,2,0.345
"79","hetero",50,2,0.293924890852764,0.00231768773605364,0.00258278222141679,0.0508210804825792,0.194317403451497,0.39353237825403,"hetero",TRUE,TRUE,7,50,2,0.345
"80","homo",50,2,0.293135167619004,0.00238531192625279,0.00239178169543431,0.0489058452072379,0.197281472379327,0.388988862858682,"hetero",TRUE,TRUE,7,50,2,0.345
"81","Naive",0,0,0.31,0.00504472361809045,0.00504472361809045,0.0710262178219455,0.17079117111089,0.44920882888911,"hetero",FALSE,FALSE,7,50,2,0.345
"82","Naive",0,0,0.34747903307474,0.00340723993707096,0.00340723993707096,0.0583715678825827,0.233072862303743,0.461885203845737,"hetero",FALSE,TRUE,7,50,2,0.345
"83","Naive",0,0,0.31,0.00504472361809045,0.00500923320264053,0.0707759366072999,0.171281713277602,0.448718286722398,"hetero",TRUE,FALSE,7,50,2,0.345
"84","Naive",0,0,0.366261838720276,0.00346249053999184,0.00365319649045337,0.0604416784218751,0.24779832584825,0.484725351592303,"hetero",TRUE,TRUE,7,50,2,0.345
"85","hetero",50,2,0.393448454104632,0.00391751206815462,0.00391751206815462,0.0625900316995815,0.270774246182231,0.516122662027032,"hetero",FALSE,FALSE,8,50,2,0.345
"86","homo",50,2,0.393016873263625,0.00394025383904623,0.00394025383904623,0.0627714412694677,0.269987109117797,0.516046637409453,"hetero",FALSE,FALSE,8,50,2,0.345
"87","hetero",50,2,0.344709229385896,0.0025986866636548,0.0025986866636548,0.0509773151868044,0.244795527591212,0.444622931180579,"hetero",FALSE,TRUE,8,50,2,0.345
"88","homo",50,2,0.351013550234798,0.00252607638124931,0.00252607638124931,0.0502600873581544,0.252505589152979,0.449521511316617,"hetero",FALSE,TRUE,8,50,2,0.345
"89","hetero",50,2,0.393448454104632,0.00391751206815462,0.00378619838658078,0.0615320923305943,0.272847769243273,0.51404913896599,"hetero",TRUE,FALSE,8,50,2,0.345
"90","homo",50,2,0.393016873263625,0.00394025383904623,0.00393884539430497,0.0627602214328866,0.270009099593409,0.516024646933842,"hetero",TRUE,FALSE,8,50,2,0.345
"91","hetero",50,2,0.346656723014196,0.00256030429267242,0.00227154130551341,0.0476606893100951,0.253243488488057,0.440069957540336,"hetero",TRUE,TRUE,8,50,2,0.345
"92","homo",50,2,0.342915507939881,0.002644814793215,0.00232700192263119,0.0482390083089525,0.248368789004406,0.437462226875356,"hetero",TRUE,TRUE,8,50,2,0.345
"93","Naive",0,0,0.48,0.00587738693467337,0.00587738693467337,0.0766641176475238,0.329741090504312,0.630258909495688,"hetero",FALSE,FALSE,8,50,2,0.345
"94","Naive",0,0,0.426314112182459,0.00383328172916312,0.00383328172916312,0.0619135019940168,0.304965878117437,0.54766234624748,"hetero",FALSE,TRUE,8,50,2,0.345
"95","Naive",0,0,0.48,0.00587738693467337,0.00596088273254651,0.0772067531537657,0.328677544455345,0.631322455544655,"hetero",TRUE,FALSE,8,50,2,0.345
"96","Naive",0,0,0.408582375333476,0.0038848523543614,0.00342351801376348,0.0585108367207604,0.293903242655482,0.52326150801147,"hetero",TRUE,TRUE,8,50,2,0.345
"97","hetero",50,2,0.348698502736642,0.00322567744721497,0.00322567744721497,0.0567950477349475,0.237382254675912,0.460014750797372,"hetero",FALSE,FALSE,9,50,2,0.345
"98","homo",50,2,0.343889764105672,0.0031788846806806,0.0031788846806806,0.056381598777266,0.233383861111443,0.454395667099901,"hetero",FALSE,FALSE,9,50,2,0.345
"99","hetero",50,2,0.374087257290667,0.0021515815662503,0.0021515815662503,0.0463851438097404,0.283174046005864,0.465000468575469,"hetero",FALSE,TRUE,9,50,2,0.345
"100","homo",50,2,0.352920683108492,0.00203681200463266,0.00203681200463266,0.045131053661893,0.264465443346837,0.441375922870146,"hetero",FALSE,TRUE,9,50,2,0.345
"101","hetero",50,2,0.348698502736642,0.00322567744721497,0.00325372510257068,0.0570414332092969,0.236899348019873,0.460497657453411,"hetero",TRUE,FALSE,9,50,2,0.345
"102","homo",50,2,0.343889764105672,0.0031788846806806,0.00316671657600217,0.0562735868414496,0.233595560615544,0.4541839675958,"hetero",TRUE,FALSE,9,50,2,0.345
"103","hetero",50,2,0.35813084044626,0.00205334877092752,0.00234777992166267,0.0484538948038511,0.26316295172002,0.453098729172501,"hetero",TRUE,TRUE,9,50,2,0.345
"104","homo",50,2,0.349517623490303,0.00215535355168974,0.00226756791092553,0.0476189868742031,0.25618612423658,0.442849122744027,"hetero",TRUE,TRUE,9,50,2,0.345
"105","Naive",0,0,0.42,0.00474170854271357,0.00474170854271357,0.0688600649339918,0.285036752756287,0.554963247243713,"hetero",FALSE,FALSE,9,50,2,0.345
"106","Naive",0,0,0.427363151952207,0.00325793490956882,0.00325793490956882,0.0570783225889551,0.315491695379896,0.539234608524518,"hetero",FALSE,TRUE,9,50,2,0.345
"107","Naive",0,0,0.42,0.00474170854271357,0.00474899072214443,0.0689129213003224,0.284933156181925,0.555066843818075,"hetero",TRUE,FALSE,9,50,2,0.345
"108","Naive",0,0,0.438778648912319,0.00322895267481751,0.00342686455137141,0.0585394273235689,0.324043479682524,0.553513818142115,"hetero",TRUE,TRUE,9,50,2,0.345
"109","hetero",50,2,0.343865073424945,0.00371088896074134,0.00371088896074134,0.0609170662519243,0.224469817527333,0.463260329322557,"hetero",FALSE,FALSE,10,50,2,0.345
"110","homo",50,2,0.343889764105672,0.00371790709368282,0.00371790709368282,0.0609746430385846,0.22438165977986,0.463397868431484,"hetero",FALSE,FALSE,10,50,2,0.345
"111","hetero",50,2,0.284054652464453,0.002375488664804,0.002375488664804,0.0487389850612834,0.188527997101302,0.379581307827604,"hetero",FALSE,TRUE,10,50,2,0.345
"112","homo",50,2,0.2942302738735,0.00234304909072278,0.00234304909072278,0.0484050523264129,0.199358114643954,0.389102433103046,"hetero",FALSE,TRUE,10,50,2,0.345
"113","hetero",50,2,0.343865073424945,0.00371088896074134,0.00372226001429907,0.0610103271118839,0.224287029600645,0.463443117249245,"hetero",TRUE,FALSE,10,50,2,0.345
"114","homo",50,2,0.343889764105672,0.00371790709368282,0.00370519017586495,0.060870273334896,0.224586220640167,0.463193307571177,"hetero",TRUE,FALSE,10,50,2,0.345
"115","hetero",50,2,0.308498179477586,0.00261967873506629,0.00224415900751725,0.0473725554252381,0.215649676988492,0.40134668196668,"hetero",TRUE,TRUE,10,50,2,0.345
"116","homo",50,2,0.293181099009814,0.00245330444196407,0.00220317840039972,0.0469380272316564,0.201184256130407,0.38517794188922,"hetero",TRUE,TRUE,10,50,2,0.345
"117","Naive",0,0,0.42,0.00554572864321608,0.00554572864321608,0.0744696491412178,0.274042169741879,0.565957830258121,"hetero",FALSE,FALSE,10,50,2,0.345
"118","Naive",0,0,0.357011968052021,0.00345072070523341,0.00345072070523341,0.0587428353523509,0.241878126411647,0.472145809692395,"hetero",FALSE,TRUE,10,50,2,0.345
"119","Naive",0,0,0.42,0.00554572864321608,0.00562739306261252,0.0750159520542966,0.272971435707595,0.567028564292405,"hetero",TRUE,FALSE,10,50,2,0.345
"120","Naive",0,0,0.368551203205819,0.00343006795810606,0.00341261880098655,0.0584176240614641,0.254054763982949,0.483047642428689,"hetero",TRUE,TRUE,10,50,2,0.345
"121","hetero",50,2,0.299596851022933,0.00297500803046048,0.00297500803046048,0.0545436341882394,0.192693292428056,0.40650040961781,"hetero",FALSE,FALSE,11,50,2,0.345
"122","homo",50,2,0.294762654947719,0.00293228192673208,0.00293228192673208,0.0541505487205077,0.188629529712442,0.400895780182996,"hetero",FALSE,FALSE,11,50,2,0.345
"123","hetero",50,2,0.33208993848422,0.00213939291757641,0.00213939291757641,0.0462535719439743,0.241434603317698,0.422745273650742,"hetero",FALSE,TRUE,11,50,2,0.345
"124","homo",50,2,0.325959772900712,0.00211954414402819,0.00211954414402819,0.0460385071872252,0.235725956911762,0.416193588889662,"hetero",FALSE,TRUE,11,50,2,0.345
"125","hetero",50,2,0.299596851022933,0.00297500803046048,0.00302917383835941,0.0550379309055074,0.191724488664535,0.407469213381332,"hetero",TRUE,FALSE,11,50,2,0.345
"126","homo",50,2,0.294762654947719,0.00293228192673208,0.00294334959360785,0.0542526459595092,0.188429422801078,0.401095887094359,"hetero",TRUE,FALSE,11,50,2,0.345
"127","hetero",50,2,0.332577551678366,0.00206005018647309,0.00223421743876523,0.0472675093353271,0.239934935742215,0.425220167614518,"hetero",TRUE,TRUE,11,50,2,0.345
"128","homo",50,2,0.332219524624935,0.00205495655853611,0.00227953262749973,0.0477444512744647,0.238642119665357,0.425796929584514,"hetero",TRUE,TRUE,11,50,2,0.345
"129","Naive",0,0,0.36,0.00437386934673367,0.00437386934673367,0.0661352352890172,0.230377320724444,0.489622679275556,"hetero",FALSE,FALSE,11,50,2,0.345
"130","Naive",0,0,0.393717430520588,0.00315993266341784,0.00315993266341784,0.05621327835501,0.283541429491844,0.503893431549333,"hetero",FALSE,TRUE,11,50,2,0.345
"131","Naive",0,0,0.36,0.00437386934673367,0.00425202070814163,0.06520752033425,0.232195608623707,0.487804391376293,"hetero",TRUE,FALSE,11,50,2,0.345
"132","Naive",0,0,0.401046927446293,0.00329526432910729,0.00333797652357203,0.0577752241325988,0.28780956894767,0.514284285944916,"hetero",TRUE,TRUE,11,50,2,0.345
"133","hetero",50,2,0.377688451234383,0.00345482472288543,0.00345482472288543,0.0587777570419749,0.262486164340066,0.492890738128699,"hetero",FALSE,FALSE,12,50,2,0.345
"134","homo",50,2,0.376641170210974,0.00346456655957177,0.00346456655957177,0.0588605688009535,0.261276575251563,0.492005765170385,"hetero",FALSE,FALSE,12,50,2,0.345
"135","hetero",50,2,0.383294843155825,0.0021684615848271,0.0021684615848271,0.0465667433349929,0.292025703341918,0.474563982969731,"hetero",FALSE,TRUE,12,50,2,0.345
"136","homo",50,2,0.378950968274873,0.00223442258531691,0.00223442258531691,0.0472696793443419,0.286304099199206,0.47159783735054,"hetero",FALSE,TRUE,12,50,2,0.345
"137","hetero",50,2,0.377688451234383,0.00345482472288543,0.00333381130561527,0.0577391661319704,0.264521765118346,0.49085513735042,"hetero",TRUE,FALSE,12,50,2,0.345
"138","homo",50,2,0.376641170210974,0.00346456655957177,0.00358513258536346,0.0598759766965304,0.259286412346615,0.493995928075333,"hetero",TRUE,FALSE,12,50,2,0.345
"139","hetero",50,2,0.384870898993189,0.00216673627915249,0.00244345169837215,0.0494312825887833,0.287987365409552,0.481754432576826,"hetero",TRUE,TRUE,12,50,2,0.345
"140","homo",50,2,0.379511856913619,0.00217979459013848,0.00253528340755615,0.0503515978649749,0.280824538534224,0.478199175293014,"hetero",TRUE,TRUE,12,50,2,0.345
"141","Naive",0,0,0.46,0.0051678391959799,0.0051678391959799,0.071887684591868,0.319102727267964,0.600897272732036,"hetero",FALSE,FALSE,12,50,2,0.345
"142","Naive",0,0,0.477343712306825,0.00333244387318597,0.00333244387318597,0.0577273234542012,0.364200237412696,0.590487187200954,"hetero",FALSE,TRUE,12,50,2,0.345
"143","Naive",0,0,0.46,0.0051678391959799,0.00514652802160432,0.0717393059738127,0.319393544015428,0.600606455984572,"hetero",TRUE,FALSE,12,50,2,0.345
"144","Naive",0,0,0.475314792849357,0.00365189582239422,0.00360334798101946,0.0600278933581669,0.357662283799539,0.592967301899175,"hetero",TRUE,TRUE,12,50,2,0.345
"145","hetero",50,2,0.351536597060571,0.00351177963975757,0.00351177963975757,0.0592602703314588,0.235388601496805,0.467684592624338,"hetero",FALSE,FALSE,13,50,2,0.345
"146","homo",50,2,0.343889764105672,0.00344839588718171,0.00344839588718171,0.0587230439195867,0.228794712960718,0.458984815250626,"hetero",FALSE,FALSE,13,50,2,0.345
"147","hetero",50,2,0.360618917814186,0.00222766413760052,0.00222766413760052,0.0471981370140869,0.268112269129189,0.453125566499183,"hetero",FALSE,TRUE,13,50,2,0.345
"148","homo",50,2,0.353850276501554,0.00220349933806189,0.00220349933806189,0.0469414458454562,0.261846733262222,0.445853819740885,"hetero",FALSE,TRUE,13,50,2,0.345
"149","hetero",50,2,0.351536597060571,0.00351177963975757,0.00351751038151329,0.0593086029300412,0.235293871344304,0.467779322776839,"hetero",TRUE,FALSE,13,50,2,0.345
"150","homo",50,2,0.343889764105672,0.00344839588718171,0.00327355425374536,0.057214982773268,0.231750458493987,0.456029069717357,"hetero",TRUE,FALSE,13,50,2,0.345
"151","hetero",50,2,0.353604344231034,0.00221749955663401,0.00230643961447612,0.0480254059272394,0.259476278270729,0.44773241019134,"hetero",TRUE,TRUE,13,50,2,0.345
"152","homo",50,2,0.348805822269376,0.00222967482895551,0.00227793233411292,0.0477276893858578,0.25526127000778,0.442350374530972,"hetero",TRUE,TRUE,13,50,2,0.345
"153","Naive",0,0,0.42,0.00514371859296483,0.00514371859296483,0.0717197224824861,0.27943192695312,0.56056807304688,"hetero",FALSE,FALSE,13,50,2,0.345
"154","Naive",0,0,0.430436652121449,0.00318107853304333,0.00318107853304333,0.0564010508150631,0.319892623833712,0.540980680409186,"hetero",FALSE,TRUE,13,50,2,0.345
"155","Naive",0,0,0.42,0.00514371859296483,0.00507685626725345,0.0712520614947627,0.280348525646032,0.559651474353968,"hetero",TRUE,FALSE,13,50,2,0.345
"156","Naive",0,0,0.430328075148969,0.00324926271059858,0.00326432239614984,0.0571342488893469,0.318347005042102,0.542309145255837,"hetero",TRUE,TRUE,13,50,2,0.345
"157","hetero",50,2,0.339582684927503,0.00366646562889226,0.00366646562889226,0.0605513470444073,0.220904225505079,0.458261144349927,"hetero",FALSE,FALSE,14,50,2,0.345
"158","homo",50,2,0.335701912579347,0.00367849107973203,0.00367849107973203,0.0606505653702588,0.216828988811647,0.454574836347046,"hetero",FALSE,FALSE,14,50,2,0.345
"159","hetero",50,2,0.351054938414712,0.00257931035575917,0.00257931035575917,0.0507869112642142,0.251514421450821,0.450595455378603,"hetero",FALSE,TRUE,14,50,2,0.345
"160","homo",50,2,0.339752499076536,0.0024297680428626,0.0024297680428626,0.0492926773756772,0.243140626718656,0.436364371434415,"hetero",FALSE,TRUE,14,50,2,0.345
"161","hetero",50,2,0.339582684927503,0.00366646562889226,0.00356272504372954,0.0596885671107084,0.222595243101712,0.456570126753293,"hetero",TRUE,FALSE,14,50,2,0.345
