"","spec","pi_param","kappa","de_rd","de_rd_var","var_to_use","std_err","ci_low","ci_high","setup","augmented","iter","m_e","kappa_","true_de"
"25","hetero","150",1.5,1.92879169985678,0.0651366938179783,0.0651366938179783,0.255218913519312,1.42857182118548,2.42901157852807,"homo",FALSE,5,150,1.5,2
"26","homo","150",1.5,1.91804739314823,0.061439567333128,0.061439567333128,0.247870061389285,1.4322309999795,2.40386378631696,"homo",FALSE,5,150,1.5,2
"27","hetero","150",1.5,2.02962440891142,0.0232121327095229,0.0232121327095229,0.152355284481776,1.73101353847279,2.32823527935006,"homo",TRUE,5,150,1.5,2
"28","homo","150",1.5,2.01831841503239,0.0223097836484569,0.0223097836484569,0.149364599716455,1.7255691790229,2.31106765104189,"homo",TRUE,5,150,1.5,2
"29","Naive","0",1,2.42470177845267,0.0387165579681314,0.0387165579681314,0.196765235669646,2.03904900313062,2.81035455377471,"homo",FALSE,5,150,1.5,2
"30","Naive","0",1,2.55145950402207,0.0259965043582492,0.0259965043582492,0.16123431507669,2.23544605339978,2.86747295464437,"homo",TRUE,5,150,1.5,2
"31","hetero","150",1.5,2.14659032299005,0.0661195819628018,0.0661195819628018,0.257137282327557,1.64261051054553,2.65057013543457,"homo",FALSE,6,150,1.5,2
"32","homo","150",1.5,2.13463277215161,0.0616330559584391,0.0616330559584391,0.248260057114388,1.64805200140755,2.62121354289567,"homo",FALSE,6,150,1.5,2
"33","hetero","150",1.5,2.05101952236,0.0238263619413075,0.0238263619413075,0.154357902101925,1.74848359351106,2.35355545120893,"homo",TRUE,6,150,1.5,2
"34","homo","150",1.5,2.03959434730605,0.0226485569760385,0.0226485569760385,0.150494375230566,1.74463079197829,2.33455790263382,"homo",TRUE,6,150,1.5,2
"35","Naive","0",1,2.69849842994957,0.0391511247804766,0.0391511247804766,0.197866431666608,2.31068735013356,3.08630950976557,"homo",FALSE,6,150,1.5,2
"36","Naive","0",1,2.57835549783665,0.0270817300892805,0.0270817300892805,0.164565276073905,2.25581348362591,2.9008975120474,"homo",TRUE,6,150,1.5,2
"37","hetero","150",1.5,2.18216254399795,0.0629730586952862,0.0629730586952862,0.250944333857703,1.69032068751245,2.67400440048344,"homo",FALSE,7,150,1.5,2
"38","homo","150",1.5,2.17000683860873,0.0600540889328297,0.0600540889328297,0.24505935797849,1.68969932289638,2.65031435432108,"homo",FALSE,7,150,1.5,2
