"","spec","pi_param","kappa","de_rd","de_rd_var","var_to_use","std_err","ci_low","ci_high","setup","augmented","iter","m_e","kappa_","true_de"
"143","Naive","0",1,2.96886493356867,0.0602866697219574,0.0602866697219574,0.245533439111575,2.48762823590973,3.45010163122762,"hetero",FALSE,24,150,1.9725,2
"144","Naive","0",1,2.99347154177033,0.0402676271204073,0.0402676271204073,0.200667952399997,2.60016958221494,3.38677350132572,"hetero",TRUE,24,150,1.9725,2
"145","hetero","150",1.9725,2.19357672951084,0.0585853289579361,0.0585853289579361,0.242044064083249,1.71917908123597,2.66797437778571,"hetero",FALSE,25,150,1.9725,2
"146","homo","150",1.9725,2.17372933623523,0.0534884932678075,0.0534884932678075,0.231275794816076,1.72043710789984,2.62702156457061,"hetero",FALSE,25,150,1.9725,2
"147","hetero","150",1.9725,2.1762325870797,0.0270922643177157,0.0270922643177157,0.164597279192931,1.85362784790827,2.49883732625112,"hetero",TRUE,25,150,1.9725,2
"148","homo","150",1.9725,2.15654212290131,0.0261808970749364,0.0261808970749364,0.161805120669701,1.83940991387454,2.47367433192808,"hetero",TRUE,25,150,1.9725,2
"149","Naive","0",1,3.29053483668965,0.0668811576470536,0.0668811576470536,0.258613916189856,2.78366087505667,3.79740879832262,"hetero",FALSE,25,150,1.9725,2
"150","Naive","0",1,3.26451728092587,0.0503803138646331,0.0503803138646331,0.224455594415985,2.82459239974201,3.70444216210972,"hetero",TRUE,25,150,1.9725,2
"151","hetero","150",1.9725,1.71127040639149,0.0449549960292824,0.0449549960292824,0.212025932445261,1.29570721501026,2.12683359777273,"hetero",FALSE,26,150,1.9725,2
"152","homo","150",1.9725,1.69578690116479,0.042748013465686,0.042748013465686,0.206755927280661,1.29055273010451,2.10102107222506,"hetero",FALSE,26,150,1.9725,2
"153","hetero","150",1.9725,1.83849280936064,0.0223672307844627,0.0223672307844627,0.149556781138345,1.54536690468575,2.13161871403554,"hetero",TRUE,26,150,1.9725,2
"154","homo","150",1.9725,1.8218582009921,0.0217467378805157,0.0217467378805157,0.147467752001974,1.53282671818715,2.11088968379705,"hetero",TRUE,26,150,1.9725,2
"155","Naive","0",1,2.56703803038745,0.056214037011502,0.056214037011502,0.237094995753816,2.1023403777953,3.03173568297961,"hetero",FALSE,26,150,1.9725,2
"156","Naive","0",1,2.75788147951117,0.0420423487290842,0.0420423487290842,0.205042309607271,2.356005937374,3.15975702164833,"hetero",TRUE,26,150,1.9725,2
"157","hetero","150",1.9725,1.85673370056392,0.0522512195187788,0.0522512195187788,0.228585256564764,1.40871483030013,2.3047525708277,"hetero",FALSE,27,150,1.9725,2
"158","homo","150",1.9725,1.83993404935163,0.0471898242527549,0.0471898242527549,0.217232189725084,1.41416678120769,2.26570131749557,"hetero",FALSE,27,150,1.9725,2
"159","hetero","150",1.9725,1.91210426877455,0.0244540969803143,0.0244540969803143,0.156378057860795,1.60560890739507,2.21859963015403,"hetero",TRUE,27,150,1.9725,2
"160","homo","150",1.9725,1.89480362690696,0.0236004694092547,0.0236004694092547,0.153624442746767,1.59370525197826,2.19590200183566,"hetero",TRUE,27,150,1.9725,2
"161","Naive","0",1,2.78524422782498,0.0604925912718399,0.0604925912718399,0.245952416682252,2.30318634921718,3.26730210643278,"hetero",FALSE,27,150,1.9725,2
"162","Naive","0",1,2.86830436480273,0.0457910883598241,0.0457910883598241,0.213988523897484,2.44889456485878,3.28771416474669,"hetero",TRUE,27,150,1.9725,2
"163","hetero","150",1.9725,1.78702332703605,0.0434519666878724,0.0434519666878724,0.208451353288657,1.37846618206165,2.19558047201046,"hetero",FALSE,28,150,1.9725,2
"164","homo","150",1.9725,1.77085441245595,0.0415187124808378,0.0415187124808378,0.203761410676403,1.37148938609112,2.17021943882077,"hetero",FALSE,28,150,1.9725,2
"165","hetero","150",1.9725,1.91826423719004,0.0209505641309744,0.0209505641309744,0.144743097006297,1.63457298004691,2.20195549433317,"hetero",TRUE,28,150,1.9725,2
"166","homo","150",1.9725,1.90090786017808,0.0201399923253999,0.0201399923253999,0.141915440757515,1.62275870744322,2.17905701291294,"hetero",TRUE,28,150,1.9725,2
