"","spec","pi_param","kappa","de_rd","de_rd_var","var_to_use","std_err","ci_low","ci_high","setup","augmented","iter","m_e","kappa_","true_de"
"27","hetero","150",1.6575,1.94302898382321,0.0225108768064464,0.0225108768064464,0.150036251640883,1.64896333423169,2.23709463341473,"hetero",TRUE,5,150,1.6575,2
"28","homo","150",1.6575,1.92967490746339,0.0217192433424624,0.0217192433424624,0.147374500312851,1.64082619461061,2.21852362031616,"hetero",TRUE,5,150,1.6575,2
"29","Naive","0",1,2.50970177845267,0.0443401099795936,0.0443401099795936,0.210570914372317,2.09699037009126,2.92241318681408,"hetero",FALSE,5,150,1.6575,2
"30","Naive","0",1,2.59996434280559,0.033484329333827,0.033484329333827,0.182987238172029,2.24131594635796,2.95861273925322,"hetero",TRUE,5,150,1.6575,2
"31","hetero","150",1.6575,2.08766263686506,0.0499150413121717,0.0499150413121717,0.223416743580627,1.64977386590381,2.52555140782631,"hetero",FALSE,6,150,1.6575,2
"32","homo","150",1.6575,2.07331452034268,0.0464916947241473,0.0464916947241473,0.215619328271255,1.6507084025603,2.49592063812506,"hetero",FALSE,6,150,1.6575,2
"33","hetero","150",1.6575,1.97480377753074,0.023253123223654,0.023253123223654,0.152489747929669,1.675929363577,2.27367819148448,"hetero",TRUE,6,150,1.6575,2
"34","homo","150",1.6575,1.96123131893111,0.0225519548981983,0.0225519548981983,0.150173083134756,1.66689748453965,2.25556515332257,"hetero",TRUE,6,150,1.6575,2
"35","Naive","0",1,2.79349842994957,0.0475587514492395,0.0475587514492395,0.218079690593231,2.36607009062719,3.22092676927194,"hetero",FALSE,6,150,1.6575,2
"36","Naive","0",1,2.64248214945046,0.034744431197803,0.034744431197803,0.186398581533774,2.27714764287491,3.00781665602601,"hetero",TRUE,6,150,1.6575,2
"37","hetero","150",1.6575,2.12108182317448,0.0462109755482504,0.0462109755482504,0.214967382521745,1.69975349558102,2.54241015076795,"hetero",FALSE,7,150,1.6575,2
"38","homo","150",1.6575,2.10650402280818,0.0432545889867847,0.0432545889867847,0.207977376141697,1.69887585597132,2.51413218964505,"hetero",FALSE,7,150,1.6575,2
"39","hetero","150",1.6575,2.21506414785956,0.0206153655502907,0.0206153655502907,0.143580519396925,1.93365150096004,2.49647679475909,"hetero",TRUE,7,150,1.6575,2
"40","homo","150",1.6575,2.19984042447783,0.0199958001380008,0.0199958001380008,0.141406506703195,1.92268876415994,2.47699208479571,"hetero",TRUE,7,150,1.6575,2
"41","Naive","0",1,2.83821659601579,0.0426846932384396,0.0426846932384396,0.206602742572405,2.43328266146667,3.2431505305649,"hetero",FALSE,7,150,1.6575,2
"42","Naive","0",1,2.96397421212422,0.030746401932081,0.030746401932081,0.175346519589301,2.62030134891474,3.30764707533369,"hetero",TRUE,7,150,1.6575,2
"43","hetero","150",1.6575,2.31455129825693,0.0468949954879392,0.0468949954879392,0.216552523624037,1.89011615119256,2.7389864453213,"hetero",FALSE,8,150,1.6575,2
"44","homo","150",1.6575,2.29864381821778,0.0440895930194285,0.0440895930194285,0.209975220012811,1.8870999493468,2.71018768708877,"hetero",FALSE,8,150,1.6575,2
"45","hetero","150",1.6575,2.19892855562156,0.0213340368247318,0.0213340368247318,0.146061756886366,1.91265277260564,2.48520433863748,"hetero",TRUE,8,150,1.6575,2
"46","homo","150",1.6575,2.18381572916038,0.0207535636955016,0.0207535636955016,0.144060972145483,1.9014614121774,2.46617004614335,"hetero",TRUE,8,150,1.6575,2
"47","Naive","0",1,3.09709782775425,0.0440081475536353,0.0440081475536353,0.209781189704023,2.6859342513004,3.5082614042081,"hetero",FALSE,8,150,1.6575,2
"48","Naive","0",1,2.94238319890818,0.0319542896589538,0.0319542896589538,0.178757628253884,2.59202468556877,3.2927417122476,"hetero",TRUE,8,150,1.6575,2
"49","hetero","150",1.6575,1.99157643355721,0.047987458791939,0.047987458791939,0.219060399871677,1.56222593936978,2.42092692774464,"hetero",FALSE,9,150,1.6575,2
"50","homo","150",1.6575,1.97788869961625,0.0443565148716108,0.0443565148716108,0.210609864136537,1.56510095111976,2.39067644811273,"hetero",FALSE,9,150,1.6575,2
"51","hetero","150",1.6575,2.04078195345535,0.0216629324628312,0.0216629324628312,0.147183329432484,1.75230792864299,2.32925597826771,"hetero",TRUE,9,150,1.6575,2
"52","homo","150",1.6575,2.02675603913956,0.0209713042005513,0.0209713042005513,0.144814723700842,1.74292439625479,2.31058768202433,"hetero",TRUE,9,150,1.6575,2
"53","Naive","0",1,2.66492561682332,0.0450633130583843,0.0450633130583843,0.212281212212443,2.24886208629243,3.08098914735422,"hetero",FALSE,9,150,1.6575,2
"54","Naive","0",1,2.73076745359956,0.0324667206171015,0.0324667206171015,0.18018523973151,2.37761087318008,3.08392403401903,"hetero",TRUE,9,150,1.6575,2
"55","hetero","150",1.6575,2.29871971611644,0.0470539834922149,0.0470539834922149,0.21691930179727,1.87356569704222,2.72387373519066,"hetero",FALSE,10,150,1.6575,2
"56","homo","150",1.6575,2.28292104359306,0.0436801577052411,0.0436801577052411,0.208997984931054,1.87329252028675,2.69254956689937,"hetero",FALSE,10,150,1.6575,2
"57","hetero","150",1.6575,2.19395685292143,0.020982555478165,0.020982555478165,0.144853565638423,1.91004908123791,2.47786462460495,"hetero",TRUE,10,150,1.6575,2
"58","homo","150",1.6575,2.17887819604703,0.0202803186303452,0.0202803186303452,0.142408983671485,1.89976171697597,2.45799467511809,"hetero",TRUE,10,150,1.6575,2
"59","Naive","0",1,3.07591361002092,0.0426365403663037,0.0426365403663037,0.206486174758272,2.67120814418926,3.48061907585258,"hetero",FALSE,10,150,1.6575,2
"60","Naive","0",1,2.93573057053722,0.0311202359831058,0.0311202359831058,0.176409285422014,2.58997472457163,3.28148641650282,"hetero",TRUE,10,150,1.6575,2
"61","hetero","150",1.6575,1.80708999811091,0.0423842081283795,0.0423842081283795,0.205874253194467,1.40358387650567,2.21059611971614,"hetero",FALSE,11,150,1.6575,2
"62","homo","150",1.6575,1.79467020508427,0.0405906739360997,0.0405906739360997,0.201471273227971,1.39979376563801,2.18954664453052,"hetero",FALSE,11,150,1.6575,2
"63","hetero","150",1.6575,1.88218755353724,0.0212254653095591,0.0212254653095591,0.145689619772855,1.5966411458611,2.16773396121337,"hetero",TRUE,11,150,1.6575,2
"64","homo","150",1.6575,1.8692516289974,0.0206354994004905,0.0206354994004905,0.143650615733071,1.58770159580358,2.15080166219122,"hetero",TRUE,11,150,1.6575,2
"65","Naive","0",1,2.41806457775231,0.0417553223871281,0.0417553223871281,0.204341191117034,2.01756320260491,2.81856595289971,"hetero",FALSE,11,150,1.6575,2
"66","Naive","0",1,2.51855251075068,0.0316134116848484,0.0316134116848484,0.17780160765541,2.17006776335276,2.86703725814861,"hetero",TRUE,11,150,1.6575,2
"67","hetero","150",1.6575,1.76068045631084,0.0501446382705044,0.0501446382705044,0.223929985197392,1.32178575026537,2.19957516235632,"hetero",FALSE,12,150,1.6575,2
"68","homo","150",1.6575,1.74857962742225,0.0460875396402369,0.0460875396402369,0.214680086734277,1.32781438922513,2.16934486561936,"hetero",FALSE,12,150,1.6575,2
"69","hetero","150",1.6575,1.80981023379122,0.0227406478442185,0.0227406478442185,0.15080002600868,1.51424761394651,2.10537285363594,"hetero",TRUE,12,150,1.6575,2
"70","homo","150",1.6575,1.79737174509133,0.0219709978248382,0.0219709978248382,0.148226171187271,1.50685378799801,2.08788970218465,"hetero",TRUE,12,150,1.6575,2
"71","Naive","0",1,2.35596403532567,0.0470181192098585,0.0470181192098585,0.216836618701405,1.93097207214147,2.78095599850987,"hetero",FALSE,12,150,1.6575,2
"72","Naive","0",1,2.42170452127952,0.0336964174397164,0.0336964174397164,0.183565839522817,2.06192208702294,2.7814869555361,"hetero",TRUE,12,150,1.6575,2
"73","hetero","150",1.6575,1.87703789641623,0.0435202377411711,0.0435202377411711,0.208615046775565,1.46815991810298,2.28591587472947,"hetero",FALSE,13,150,1.6575,2
"74","homo","150",1.6575,1.86413736451078,0.0407389982228321,0.0407389982228321,0.201839040383252,1.46854011468548,2.25973461433607,"hetero",FALSE,13,150,1.6575,2
"75","hetero","150",1.6575,1.88955204059228,0.0212616725874575,0.0212616725874575,0.145813828519306,1.60376218824654,2.17534189293802,"hetero",TRUE,13,150,1.6575,2
"76","homo","150",1.6575,1.87656550130439,0.0205495651629029,0.0205495651629029,0.143351195191749,1.59560232158779,2.15752868102099,"hetero",TRUE,13,150,1.6575,2
"77","Naive","0",1,2.51166176182014,0.0415212491689293,0.0415212491689293,0.203767635234179,2.11228453554625,2.91103898809402,"hetero",FALSE,13,150,1.6575,2
"78","Naive","0",1,2.52840692049217,0.0314499344084875,0.0314499344084875,0.177341293579605,2.1808243721044,2.87598946887994,"hetero",TRUE,13,150,1.6575,2
"79","hetero","150",1.6575,1.92821902137834,0.0444895667922526,0.0444895667922526,0.210925500573668,1.51481263683286,2.34162540592381,"hetero",FALSE,14,150,1.6575,2
"80","homo","150",1.6575,1.91496673113237,0.0419252665651871,0.0419252665651871,0.204756603227313,1.51365116321008,2.31628229905466,"hetero",FALSE,14,150,1.6575,2
"81","hetero","150",1.6575,1.88879738774542,0.0216296568242977,0.0216296568242977,0.147070244523825,1.60054500528123,2.17704977020962,"hetero",TRUE,14,150,1.6575,2
"82","homo","150",1.6575,1.87581603504601,0.0209564131923658,0.0209564131923658,0.144763300571539,1.59208517964265,2.15954689044937,"hetero",TRUE,14,150,1.6575,2
"83","Naive","0",1,2.58014715294608,0.0421919856886311,0.0421919856886311,0.205406878386852,2.17755706913105,2.9827372367611,"hetero",FALSE,14,150,1.6575,2
"84","Naive","0",1,2.52739712058215,0.0321461441780756,0.0321461441780756,0.17929345826905,2.17598839971118,2.87880584145312,"hetero",TRUE,14,150,1.6575,2
"85","hetero","150",1.6575,2.14015182959044,0.0470628080394924,0.0470628080394924,0.216939641466221,1.71495794549761,2.56534571368326,"hetero",FALSE,15,150,1.6575,2
"86","homo","150",1.6575,2.1254429646214,0.0446002921274715,0.0446002921274715,0.211187812450131,1.71152245824535,2.53936347099746,"hetero",FALSE,15,150,1.6575,2
"87","hetero","150",1.6575,2.21324363830546,0.0210754963763605,0.0210754963763605,0.145174021010512,1.928707785634,2.49777949097693,"hetero",TRUE,15,150,1.6575,2
"88","homo","150",1.6575,2.19803242694686,0.0202795757947242,0.0202795757947242,0.142406375541,1.91892105971762,2.47714379417611,"hetero",TRUE,15,150,1.6575,2
"89","Naive","0",1,2.86373414470463,0.0445575181588942,0.0445575181588942,0.211086518183645,2.45001217144273,3.27745611796654,"hetero",FALSE,15,150,1.6575,2
"90","Naive","0",1,2.96153819085752,0.0310903243804932,0.0310903243804932,0.176324486049139,2.61594854860867,3.30712783310637,"hetero",TRUE,15,150,1.6575,2
"91","hetero","150",1.6575,1.93347635539371,0.0514887859512806,0.0514887859512806,0.226911405511668,1.48873817290948,2.37821453787794,"hetero",FALSE,16,150,1.6575,2
"92","homo","150",1.6575,1.92018793247011,0.0475372448566161,0.0475372448566161,0.218030375995218,1.49285624798376,2.34751961695647,"hetero",FALSE,16,150,1.6575,2
"93","hetero","150",1.6575,1.8649786848578,0.0241808243079453,0.0241808243079453,0.155501846638377,1.56020066591711,2.16975670379849,"hetero",TRUE,16,150,1.6575,2
"94","homo","150",1.6575,1.85216103366763,0.023564946877315,0.023564946877315,0.153508784365309,1.5512893450011,2.15303272233416,"hetero",TRUE,16,150,1.6575,2
"95","Naive","0",1,2.5871819841771,0.0479546494425047,0.0479546494425047,0.218985500530297,2.15797829000124,3.01638567835296,"hetero",FALSE,16,150,1.6575,2
"96","Naive","0",1,2.49552534784213,0.0360600188630389,0.0360600188630389,0.189894757334264,2.123338462614,2.86771223307026,"hetero",TRUE,16,150,1.6575,2
"97","hetero","150",1.6575,1.8645734623929,0.0476464091139709,0.0476464091139709,0.218280574293662,1.4367513982526,2.29239552653319,"hetero",FALSE,17,150,1.6575,2
"98","homo","150",1.6575,1.85175859622126,0.0442224541637208,0.0442224541637208,0.210291355418431,1.43959511334103,2.2639220791015,"hetero",FALSE,17,150,1.6575,2
"99","hetero","150",1.6575,1.99157980648848,0.0225642179218915,0.0225642179218915,0.150213907218644,1.6971659583629,2.28599365461407,"hetero",TRUE,17,150,1.6575,2
"100","homo","150",1.6575,1.97789204936599,0.0215664814202396,0.0215664814202396,0.146855307770062,1.69006093519813,2.26572316353386,"hetero",TRUE,17,150,1.6575,2
"101","Naive","0",1,2.49498312023336,0.0441830193789588,0.0441830193789588,0.210197572248013,2.0830034489895,2.90696279147722,"hetero",FALSE,17,150,1.6575,2
"102","Naive","0",1,2.66493013013791,0.0330154563840425,0.0330154563840425,0.181701558562502,2.30880161942061,3.02105864085521,"hetero",TRUE,17,150,1.6575,2
"103","hetero","150",1.6575,1.75590358666706,0.0473455550470588,0.0473455550470588,0.217590337669343,1.32943436145123,2.18237281188288,"hetero",FALSE,18,150,1.6575,2
"104","homo","150",1.6575,1.74383558831394,0.0436150557595887,0.0436150557595887,0.208842179072113,1.33451243887973,2.15315873774814,"hetero",FALSE,18,150,1.6575,2
"105","hetero","150",1.6575,1.78414540996982,0.0233888099166466,0.0233888099166466,0.152934005102353,1.48440026795774,2.08389055198189,"hetero",TRUE,18,150,1.6575,2
"106","homo","150",1.6575,1.77188331082455,0.0225859706323591,0.0225859706323591,0.150286295557376,1.47732758416215,2.06643903748695,"hetero",TRUE,18,150,1.6575,2
"107","Naive","0",1,2.34957211279262,0.0438943540000686,0.0438943540000686,0.209509794520611,1.93894046112383,2.7602037644614,"hetero",FALSE,18,150,1.6575,2
"108","Naive","0",1,2.38736245672177,0.0345246959687226,0.0345246959687226,0.185808223630502,2.02318503037462,2.75153988306892,"hetero",TRUE,18,150,1.6575,2
"109","hetero","150",1.6575,1.81418496531487,0.0489746908461573,0.0489746908461573,0.221302261276647,1.38044050351537,2.24792942711437,"hetero",FALSE,19,150,1.6575,2
"110","homo","150",1.6575,1.80171640989991,0.044836332231145,0.044836332231145,0.21174591431984,1.38670204395952,2.2167307758403,"hetero",FALSE,19,150,1.6575,2
"111","hetero","150",1.6575,1.99100364671449,0.023799946028638,0.023799946028638,0.154272311283127,1.68863547278781,2.29337182064118,"hetero",TRUE,19,150,1.6575,2
"112","homo","150",1.6575,1.97731984943083,0.0230846748943495,0.0230846748943495,0.151936417274956,1.67952994363187,2.2751097552298,"hetero",TRUE,19,150,1.6575,2
"113","Naive","0",1,2.42755834336119,0.0463241144920521,0.0463241144920521,0.215230375393558,2.00571455921078,2.8494021275116,"hetero",FALSE,19,150,1.6575,2
"114","Naive","0",1,2.66415917155695,0.0355104820700461,0.0355104820700461,0.188442251286823,2.29481914586913,3.03349919724477,"hetero",TRUE,19,150,1.6575,2
"115","hetero","150",1.6575,2.32439045979333,0.0527328057983463,0.0527328057983463,0.229636246699745,1.87431168671688,2.77446923286979,"hetero",FALSE,20,150,1.6575,2
"116","homo","150",1.6575,2.30841535702927,0.0494939764674032,0.0494939764674032,0.2224724173182,1.87237743153203,2.74445328252651,"hetero",FALSE,20,150,1.6575,2
"117","hetero","150",1.6575,2.23503948961257,0.0212669245519718,0.0212669245519718,0.14583183655146,1.94921434217238,2.52086463705277,"hetero",TRUE,20,150,1.6575,2
"118","homo","150",1.6575,2.21967847942693,0.0206768924833647,0.0206768924833647,0.143794619104348,1.93784620481175,2.50151075404211,"hetero",TRUE,20,150,1.6575,2
"119","Naive","0",1,3.11026359592895,0.048723316213568,0.048723316213568,0.220733586510001,2.67763371619099,3.54289347566691,"hetero",FALSE,20,150,1.6575,2
"120","Naive","0",1,2.99070318875069,0.0316753945201171,0.0316753945201171,0.17797582566213,2.64187698033414,3.33952939716725,"hetero",TRUE,20,150,1.6575,2
"121","hetero","150",1.6575,2.13072859335538,0.0531911365804652,0.0531911365804652,0.230632037194457,1.67869810677314,2.58275907993761,"hetero",FALSE,21,150,1.6575,2
"122","homo","150",1.6575,2.11608449253412,0.0500416115542508,0.0500416115542508,0.223699824662986,1.67764089284674,2.5545280922215,"hetero",FALSE,21,150,1.6575,2
"123","hetero","150",1.6575,2.00807773639846,0.0237736543538932,0.0237736543538932,0.154187075832876,1.70587662088448,2.31027885191244,"hetero",TRUE,21,150,1.6575,2
"124","homo","150",1.6575,1.99427659207607,0.0231442081569471,0.0231442081569471,0.152132206179188,1.69610294707624,2.2924502370759,"hetero",TRUE,21,150,1.6575,2
"125","Naive","0",1,2.85112492558904,0.0501630766429075,0.0501630766429075,0.223971151363088,2.41214953534141,3.29010031583666,"hetero",FALSE,21,150,1.6575,2
"126","Naive","0",1,2.68700598688176,0.0357126178147133,0.0357126178147133,0.188977823605611,2.316616258738,3.05739571502552,"hetero",TRUE,21,150,1.6575,2
"127","hetero","150",1.6575,2.11665338638476,0.050224965119679,0.050224965119679,0.224109270490265,1.67740728762229,2.55589948514722,"hetero",FALSE,22,150,1.6575,2
"128","homo","150",1.6575,2.10210602183981,0.0467414926518389,0.0467414926518389,0.216197809081958,1.67836610250271,2.52584594117692,"hetero",FALSE,22,150,1.6575,2
"129","hetero","150",1.6575,2.09223273571966,0.0229982276611557,0.0229982276611557,0.151651665540329,1.7950009330651,2.38946453837422,"hetero",TRUE,22,150,1.6575,2
"130","homo","150",1.6575,2.07785320975894,0.0223084208282453,0.0223084208282453,0.149360037587854,1.78511291535719,2.37059350416068,"hetero",TRUE,22,150,1.6575,2
"131","Naive","0",1,2.83229091099332,0.0468552315639033,0.0468552315639033,0.216460692884189,2.40803574887172,3.25654607311492,"hetero",FALSE,22,150,1.6575,2
"132","Naive","0",1,2.79961367278124,0.034132167360388,0.034132167360388,0.184748930606886,2.43751242260946,3.16171492295303,"hetero",TRUE,22,150,1.6575,2
"133","hetero","150",1.6575,2.00923689194493,0.0510080659772584,0.0510080659772584,0.225849653480492,1.56657970520231,2.45189407868754,"hetero",FALSE,23,150,1.6575,2
"134","homo","150",1.6575,1.99542778096233,0.0479516367745253,0.0479516367745253,0.21897862172944,1.56623756898841,2.42461799293625,"hetero",FALSE,23,150,1.6575,2
"135","hetero","150",1.6575,1.95166008389806,0.0234708754264241,0.0234708754264241,0.153202073831995,1.6513895368305,2.25193063096561,"hetero",TRUE,23,150,1.6575,2
"136","homo","150",1.6575,1.93824668759477,0.0228113247545153,0.0228113247545153,0.151034184059488,1.64222512640378,2.23426824878576,"hetero",TRUE,23,150,1.6575,2
"137","Naive","0",1,2.68855705128362,0.0487680046890978,0.0487680046890978,0.220834790486232,2.25572881539715,3.12138528717008,"hetero",FALSE,23,150,1.6575,2
"138","Naive","0",1,2.61151360564244,0.0348226049491466,0.0348226049491466,0.186608158849356,2.24576833507637,2.97725887620851,"hetero",TRUE,23,150,1.6575,2
"139","hetero","150",1.6575,1.9870471086616,0.0503185552396622,0.0503185552396622,0.224317977968023,1.54739195075943,2.42670226656377,"hetero",FALSE,24,150,1.6575,2
"140","homo","150",1.6575,1.97339050392716,0.0463380487263874,0.0463380487263874,0.215262743470363,1.55148327951196,2.39529772834235,"hetero",FALSE,24,150,1.6575,2
"141","hetero","150",1.6575,1.95620920053727,0.0219934706545214,0.0219934706545214,0.148301957689443,1.66554270462918,2.24687569644536,"hetero",TRUE,24,150,1.6575,2
"142","homo","150",1.6575,1.94276453900249,0.0212484425509693,0.0212484425509693,0.145768455267144,1.65706361659685,2.22846546140813,"hetero",TRUE,24,150,1.6575,2
"143","Naive","0",1,2.65886493356867,0.0469016038328925,0.0469016038328925,0.21656778115152,2.23439988229994,3.0833299848374,"hetero",FALSE,24,150,1.6575,2
"144","Naive","0",1,2.61760077220129,0.0324855424404369,0.0324855424404369,0.18023746125719,2.26434183947227,2.97085970493032,"hetero",TRUE,24,150,1.6575,2
"145","hetero","150",1.6575,2.19754722076858,0.0547153637908582,0.0547153637908582,0.233913154377556,1.73908586267841,2.65600857885875,"hetero",FALSE,25,150,1.6575,2
"146","homo","150",1.6575,2.1824438879646,0.0504750598180865,0.0504750598180865,0.224666552513022,1.7421055365083,2.6227822394209,"hetero",FALSE,25,150,1.6575,2
"147","hetero","150",1.6575,2.19085541281045,0.0258332214149197,0.0258332214149197,0.160727164520873,1.87583595901229,2.5058748666086,"hetero",TRUE,25,150,1.6575,2
"148","homo","150",1.6575,2.17579807155636,0.0250906179347066,0.0250906179347066,0.1584001828746,1.86533941797759,2.48625672513513,"hetero",TRUE,25,150,1.6575,2
"149","Naive","0",1,2.94053483668965,0.0502165266065922,0.0502165266065922,0.224090442916676,2.50132563929333,3.37974403408596,"hetero",FALSE,25,150,1.6575,2
"150","Naive","0",1,2.93158053789899,0.0382107371828464,0.0382107371828464,0.195475669030308,2.54845526674572,3.31470580905227,"hetero",TRUE,25,150,1.6575,2
"151","hetero","150",1.6575,1.70169675693947,0.043295412743993,0.043295412743993,0.208075497702139,1.29387627537803,2.10951723850091,"hetero",FALSE,26,150,1.6575,2
"152","homo","150",1.6575,1.69000131203225,0.0412488115551076,0.0412488115551076,0.20309803434575,1.2919364793837,2.0880661446808,"hetero",FALSE,26,150,1.6575,2
"153","hetero","150",1.6575,1.84367951352496,0.0229380898327225,0.0229380898327225,0.151453259564535,1.54683657943727,2.14052244761264,"hetero",TRUE,26,150,1.6575,2
"154","homo","150",1.6575,1.83100824757286,0.0222820420659349,0.0222820420659349,0.149271705510237,1.53844108086193,2.12357541428379,"hetero",TRUE,26,150,1.6575,2
"155","Naive","0",1,2.27703803038745,0.0431112694987658,0.0431112694987658,0.207632534779032,1.87008574020179,2.68399032057312,"hetero",FALSE,26,150,1.6575,2
"156","Naive","0",1,2.467024956722,0.033999888409831,0.033999888409831,0.184390586554279,2.1056260479874,2.8284238654566,"hetero",TRUE,26,150,1.6575,2
"157","hetero","150",1.6575,1.85729530480116,0.0497601501837279,0.0497601501837279,0.223069832527233,1.42008646701041,2.29450414259192,"hetero",FALSE,27,150,1.6575,2
"158","homo","150",1.6575,1.84453046005126,0.0455439670132767,0.0455439670132767,0.213410325460782,1.42625390821916,2.26280701188337,"hetero",FALSE,27,150,1.6575,2
"159","hetero","150",1.6575,1.89409013063132,0.0236909885726206,0.0236909885726206,0.153918772645252,1.59241487970202,2.19576538156062,"hetero",TRUE,27,150,1.6575,2
"160","homo","150",1.6575,1.88107240189571,0.0229707212165563,0.0229707212165563,0.151560948850805,1.58401840068541,2.178126403106,"hetero",TRUE,27,150,1.6575,2
"161","Naive","0",1,2.48524422782498,0.0462193114441659,0.0462193114441659,0.214986770393357,2.06387790070142,2.90661055494854,"hetero",FALSE,27,150,1.6575,2
"162","Naive","0",1,2.53447933237288,0.0351971728576613,0.0351971728576613,0.187609095881999,2.16677226127204,2.90218640347372,"hetero",TRUE,27,150,1.6575,2
"163","hetero","150",1.6575,1.79409297034865,0.0415899940814578,0.0415899940814578,0.203936250042649,1.3943852651229,2.1938006755744,"hetero",FALSE,28,150,1.6575,2
"164","homo","150",1.6575,1.78176250347341,0.0400019646146215,0.0400019646146215,0.200004911476247,1.38976008024885,2.17376492669798,"hetero",FALSE,28,150,1.6575,2
"165","hetero","150",1.6575,1.94640983825105,0.020564952222739,0.020564952222739,0.14340485425096,1.66534148871096,2.22747818779115,"hetero",TRUE,28,150,1.6575,2
"166","homo","150",1.6575,1.93303252590836,0.0198598883147913,0.0198598883147913,0.140925115982891,1.65682437406476,2.20924067775195,"hetero",TRUE,28,150,1.6575,2
